tipnames	virus.subtype	collection.date	collection.datedecimal	collection.datemonth	collection.region.name	collection.country.name	collection.country.code	collection.country.lat	collection.country.long	collection.subdiv1.name	collection.subdiv1.code	collection.subdiv1.lat	collection.subdiv1.long	collection.original	collection.tipdate	cluster.number	host.order	tiplocation_lon	tiplocation_lat
H5N8.2344b.EPI_ISL_739684.anseriformes.russia.1.2020-09-15	H5N8	2020-09-15	2020.7	2020-09-01	central asia	russia	rus	66.0376616061812	95.7970903417469	novosibirsk	ru.ns	55.2762232202593	79.7845914423443	Europe / Russia / Novosibirsk region / NA / NA	2020-09-15	profile002	anseriformes	79.7845914423443	55.2762232202593
H5N8.2344b.EPI_ISL_644132.anseriformes.russia.1.2020-08-17	H5N8	2020-08-17	2020.63	2020-08-01	central asia	russia	rus	66.0376616061812	95.7970903417469	omsk	ru.om	56.0596108837778	73.3669499849514	Europe / Russia / Omsk Oblast / Omsk / NA	2020-08-17	profile002	anseriformes	73.3669499849514	56.0596108837778
H5N8.2344b.EPI_ISL_977513.galliformes.czechia.1.2021-01-22	H5N8	2021-01-22	2021.06	2021-01-01	eastern europe	czechia	cze	49.7450575142012	15.3371651897674	jihočeský	cz.ck	49.0928166218663	14.4391547985202	Europe / Czech Republic / Jihocesky Kraj / Okres Tabor / Dlouha Lhota/Chynov; GPS 49.3561703 N, 14.7742128 E	2021-01-22	profile002	galliformes	14.4391547985202	49.0928166218663
H5N8.2344b.EPI_ISL_739689.galliformes.russia.1.2020-09-22	H5N8	2020-09-22	2020.72	2020-09-01	central asia	russia	rus	66.0376616061812	95.7970903417469	novosibirsk	ru.ns	55.2762232202593	79.7845914423443	Europe / Russia / Novosibirsk region / NA / NA	2020-09-22	profile002	galliformes	79.7845914423443	55.2762232202593
H5N8.2344b.EPI_ISL_644126.galliformes.russia.1.2020-08-17	H5N8	2020-08-17	2020.63	2020-08-01	central asia	russia	rus	66.0376616061812	95.7970903417469	omsk	ru.om	56.0596108837778	73.3669499849514	Europe / Russia / Omsk Oblast / Omsk / NA	2020-08-17	profile002	galliformes	73.3669499849514	56.0596108837778
H5N8.2344b.EPI_ISL_1139015.na.netherlands.1.2020-10-26	H5N8	2020-10-26	2020.82	2020-10-01	western europe	netherlands	nld	52.2573048104135	5.56251311224367	fryslân	nl.fr	53.1100430768808	5.84863928632393	Europe / Netherlands / Provincie Friesland / Cornwerd / NA	2020-10-26	profile002	na	5.84863928632393	53.1100430768808
H5N1.2344b.EPI_ISL_16955748.passeriformes.japan.2.2022-11-24	H5N1	2022-11-24	2022.9	2022-11-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	hokkaido	jp.hk	43.3824165431654	142.542521870972	Asia / Japan / Hokkaido / Mukawa / NA	2022-11-24	profile001	passeriformes	142.542521870972	43.3824165431654
H5N2.2344b.EPI_ISL_15732741.passeriformes.japan.297.2022-10-28	H5N2	2022-10-28	2022.82	2022-10-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	hokkaido	jp.hk	43.3824165431654	142.542521870972	Asia / Japan / Hokkaido / Sapporo / NA	2022-10-28	profile001	passeriformes	142.542521870972	43.3824165431654
H5N1.NA.EPI_ISL_17527093.passeriformes.japan.NA.2023-01-03	H5N1	2023-01-03	2023.01	2023-01-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	NA	NA	NA	NA	NA	2023-01-03	profileNA	passeriformes	137.574137168765	37.3996665395305
H5N1.NA.EPI_ISL_17999470.falconiformes.japan.NA.2022-10-16	H5N1	2022-10-16	2022.79	2022-10-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	niigata	jp.ni	37.5201743528051	138.914818034069	NA	2022-10-16	profileNA	falconiformes	138.914818034069	37.5201743528051
H5N1.2344b.EPI_ISL_16698477.galliformes.japan.2.2023-01-11	H5N1	2023-01-11	2023.03	2023-01-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	hokkaido	jp.hk	43.3824165431654	142.542521870972	Asia / Japan / Hokkaido / Date / NA	2023-01-11	profile001	galliformes	142.542521870972	43.3824165431654
H5N1.NA.EPI_ISL_18284462.galliformes.japan.NA.2022-11-07	H5N1	2022-11-07	2022.85	2022-11-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	hokkaido	jp.hk	43.3824165431654	142.542521870972	NA	2022-11-07	profileNA	galliformes	142.542521870972	43.3824165431654
H5N1.NA.EPI_ISL_18284477.galliformes.japan.NA.2023-03-14	H5N1	2023-03-14	2023.2	2023-03-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	iwate	jp.iw	39.5914074346158	141.361222721758	NA	2023-03-14	profileNA	galliformes	141.361222721758	39.5914074346158
H5N6.2344b.EPI_ISL_8517998.environment.china.73.2021-12-23	H5N6	2021-12-23	2021.98	2021-12-01	eastern asia	china	chn	36.6848135465548	103.513718494908	zhejiang	cn.zj	29.1745873279179	120.086382279697	Asia / China / Zhejiang / NA / NA	2021-12-23	profile013	environment	120.086382279697	29.1745873279179
H5N1.2344b.EPI_ISL_12572658.anseriformes.china.110.2022-01-10	H5N1	2022-01-10	2022.02	2022-01-01	eastern asia	china	chn	36.6848135465548	103.513718494908	hubei	cn.hu	30.9806813015582	112.277189482252	Asia / China / Hubei / NA / NA	2022-01-10	profile001	anseriformes	112.277189482252	30.9806813015582
H5N1.2344b.EPI_ISL_12572660.anseriformes.china.110.2021-12-08	H5N1	2021-12-08	2021.93	2021-12-01	eastern asia	china	chn	36.6848135465548	103.513718494908	jiangxi	cn.jx	27.6016362656629	115.709570895796	Asia / China / Jiangxi / NA / NA	2021-12-08	profile001	anseriformes	115.709570895796	27.6016362656629
H5N1.2344b.EPI_ISL_12572663.columbiformes.china.110.2021-12-08	H5N1	2021-12-08	2021.93	2021-12-01	eastern asia	china	chn	36.6848135465548	103.513718494908	jiangxi	cn.jx	27.6016362656629	115.709570895796	Asia / China / Jiangxi / NA / NA	2021-12-08	profile001	columbiformes	115.709570895796	27.6016362656629
H5N1.2344b.EPI_ISL_12572652.galliformes.china.110.2022-03-03	H5N1	2022-03-03	2022.17	2022-03-01	eastern asia	china	chn	36.6848135465548	103.513718494908	anhui	cn.ah	31.8128943962267	117.235219497068	Asia / China / Anhui / NA / NA	2022-03-03	profile001	galliformes	117.235219497068	31.8128943962267
H5N1.2344b.EPI_ISL_12572653.galliformes.china.110.2021-12-07	H5N1	2021-12-07	2021.93	2021-12-01	eastern asia	china	chn	36.6848135465548	103.513718494908	jiangxi	cn.jx	27.6016362656629	115.709570895796	Asia / China / Jiangxi / NA / NA	2021-12-07	profile001	galliformes	115.709570895796	27.6016362656629
H5N1.2344b.EPI_ISL_12572661.anseriformes.china.22.2022-02-22	H5N1	2022-02-22	2022.14	2022-02-01	eastern asia	china	chn	36.6848135465548	103.513718494908	guizhou	cn.gz	26.8128279303549	106.867407716617	Asia / China / Guizhou / NA / NA	2022-02-22	profile001	anseriformes	106.867407716617	26.8128279303549
H5N1.2344b.EPI_ISL_12572662.anseriformes.china.19.2022-01-05	H5N1	2022-01-05	2022.01	2022-01-01	eastern asia	china	chn	36.6848135465548	103.513718494908	hunan	cn.hn	27.5978523947888	111.713471439142	Asia / China / Hunan / NA / NA	2022-01-05	profile001	anseriformes	111.713471439142	27.5978523947888
H5N1.2344b.EPI_ISL_china_2023082.anseriformes.china.19.2021-11-04	H5N1	2021-11-04	2021.84	2021-11-01	eastern asia	china	chn	36.6848135465548	103.513718494908	hubei	cn.hu	30.9806813015582	112.277189482252	Asia / China / Hubei / NA / NA	2021-11-04	profile001	anseriformes	112.277189482252	30.9806813015582
H5N1.2344b.EPI_ISL_china_20230841.anseriformes.china.19.2021-12-20	H5N1	2021-12-20	2021.97	2021-12-01	eastern asia	china	chn	36.6848135465548	103.513718494908	nei mongol	cn.nm	44.083329648604	113.188484632426	Asia / China / Inner_Mongolia / _Mongolia / _Mongolia	2021-12-20	profile001	anseriformes	113.188484632426	44.083329648604
H5N1.2344b.EPI_ISL_china_38.anseriformes.china.19.2022-06-18	H5N1	2022-06-18	2022.46	2022-06-01	eastern asia	china	chn	36.6848135465548	103.513718494908	qinghai	cn.qh	35.7553973024078	96.0028538289268	Asia / China / Qinghai / NA / NA	2022-06-18	profile001	anseriformes	96.0028538289268	35.7553973024078
H5N1.2344b.EPI_ISL_china_45.charadriiformes.china.19.2022-07-22	H5N1	2022-07-22	2022.55	2022-07-01	eastern asia	china	chn	36.6848135465548	103.513718494908	qinghai	cn.qh	35.7553973024078	96.0028538289268	Asia / China / Qinghai / NA / NA	2022-07-22	profile001	charadriiformes	96.0028538289268	35.7553973024078
H5N1.2344b.EPI_ISL_china_28.podicipediformes.china.19.2022-07-21	H5N1	2022-07-21	2022.55	2022-07-01	eastern asia	china	chn	36.6848135465548	103.513718494908	qinghai	cn.qh	35.7553973024078	96.0028538289268	Asia / China / Qinghai / NA / NA	2022-07-21	profile001	podicipediformes	96.0028538289268	35.7553973024078
H5N1.2344b.EPI_ISL_15647836.anseriformes.south_korea.80.2022-10-10	H5N1	2022-10-10	2022.77	2022-10-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	NA	NA	NA	NA	Asia / Korea / NA / NA / NA	2022-10-10	profile001	anseriformes	127.784630688405	36.341057964317
H5N1.NA.EPI_ISL_18284473.galliformes.japan.NA.2022-12-16	H5N1	2022-12-16	2022.96	2022-12-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	hiroshima	jp.hs	34.6052446200593	132.788104542609	NA	2022-12-16	profile001	galliformes	132.788104542609	34.6052446200593
H5N1.2344b.EPI_ISL_15647837.anseriformes.south_korea.19.2022-02-05	H5N1	2022-02-05	2022.1	2022-02-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	NA	NA	NA	NA	Asia / Korea / NA / NA / NA	2022-02-05	profile001	anseriformes	127.784630688405	36.341057964317
H5N1.2344b.EPI_ISL_17606861.anseriformes.south_korea.19.2022-02-18	H5N1	2022-02-18	2022.13	2022-02-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	chungcheongnam-do	kr.gn	36.5298116066164	126.847825775926	Asia / Korea / CN / NA / NA	2022-02-18	profile001	anseriformes	126.847825775926	36.5298116066164
H5N1.2344b.EPI_ISL_17606854.galliformes.south_korea.19.2022-02-07	H5N1	2022-02-07	2022.1	2022-02-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	jeollabuk-do	kr.cb	35.7159281817874	127.140659781938	Asia / Korea / JB / NA / NA	2022-02-07	profile001	galliformes	127.140659781938	35.7159281817874
H5N1.2344b.EPI_ISL_15944663.anseriformes.south_korea.128.2022-11-17	H5N1	2022-11-17	2022.88	2022-11-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	NA	NA	NA	NA	Asia / Korea / NA / NA / NA	2022-11-17	profile017	anseriformes	127.784630688405	36.341057964317
H5N1.2344b.EPI_ISL_15943002.anseriformes.south_korea.128.2022-11-17	H5N1	2022-11-17	2022.88	2022-11-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	chungcheongnam-do	kr.gn	36.5298116066164	126.847825775926	Asia / Korea / Chungcheongnam-do / NA / NA	2022-11-17	profile017	anseriformes	126.847825775926	36.5298116066164
H5N1.2344b.EPI_ISL_15943015.na.south_korea.128.2022-11-07	H5N1	2022-11-07	2022.85	2022-11-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	chungcheongnam-do	kr.gn	36.5298116066164	126.847825775926	Asia / Korea / Chungcheongnam-do / NA / NA	2022-11-07	profile017	na	126.847825775926	36.5298116066164
H5N8.2344b.EPI_ISL_13295077.anseriformes.cambodia.81.2021-09-16	H5N8	2021-09-16	2021.71	2021-09-01	south-eastern asia	cambodia	khm	12.7097809911859	104.914484966688	phnom penh	kh.pp	11.5628991220328	104.865149801284	Asia / Cambodia / Phnom Penh / NA / NA	2021-09-16	profile001	anseriformes	104.865149801284	11.5628991220328
H5N8.2344b.EPI_ISL_16209048.anseriformes.cambodia.81.2021-09-16	H5N8	2021-09-16	2021.71	2021-09-01	south-eastern asia	cambodia	khm	12.7097809911859	104.914484966688	NA	NA	NA	NA	Asia / Cambodia / NA / NA / NA	2021-09-16	profile001	anseriformes	104.914484966688	12.7097809911859
H5N8.2344b.EPI_ISL_13295169.anseriformes.cambodia.81.2021-10-15	H5N8	2021-10-15	2021.79	2021-10-01	south-eastern asia	cambodia	khm	12.7097809911859	104.914484966688	kândal	kh.kn	11.423085577617	105.017943157818	Asia / Cambodia / Khett Kandal / NA / NA	2021-10-15	profile001	anseriformes	105.017943157818	11.423085577617
H5N8.2344b.EPI_ISL_17760583.anseriformes.cambodia.81.2021-10-15	H5N8	2021-10-15	2021.79	2021-10-01	south-eastern asia	cambodia	khm	12.7097809911859	104.914484966688	NA	NA	NA	NA	Asia / Cambodia / NA / NA / NA	2021-10-15	profile001	anseriformes	104.914484966688	12.7097809911859
H5N8.2344b.EPI_ISL_14822549.anseriformes.china.1.2021-05-18	H5N8	2021-05-18	2021.38	2021-05-01	eastern asia	china	chn	36.6848135465548	103.513718494908	xizang	cn.xz	31.7354796576819	88.2546629070738	Asia / China / Tibet Autonomous Region / NA / NA	2021-05-18	profile002	anseriformes	88.2546629070738	31.7354796576819
H5N1.2344b.EPI_ISL_15944667.anseriformes.south_korea.128.2022-11-21	H5N1	2022-11-21	2022.89	2022-11-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	NA	NA	NA	NA	Asia / Korea / NA / NA / NA	2022-11-21	profile001	anseriformes	127.784630688405	36.341057964317
H5N1.NA.EPI_ISL_18242686.pelecaniformes.south_korea.NA.2023-03-06	H5N1	2023-03-06	2023.18	2023-03-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	NA	NA	NA	NA	NA	2023-03-06	profile001	pelecaniformes	127.784630688405	36.341057964317
H5N8.2344b.EPI_ISL_14770162.gruiformes.china.1.2020-12-31	H5N8	2020-12-31	2021	2020-12-01	eastern asia	china	chn	36.6848135465548	103.513718494908	shandong	cn.sd	36.3536638777003	118.136153809721	Asia / China / NA / NA / NA	2020-12-31	profile002	gruiformes	118.136153809721	36.3536638777003
H5N1.2344b.EPI_ISL_15072538.galliformes.japan.2.2022-04-16	H5N1	2022-04-16	2022.29	2022-04-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	hokkaido	jp.hk	43.3824165431654	142.542521870972	Asia / Japan / Hokkaido / Shiraoi / NA	2022-04-16	profile001	galliformes	142.542521870972	43.3824165431654
H5N1.NA.EPI_ISL_16831327.galliformes.japan.NA.2022-04-16	H5N1	2022-04-16	2022.29	2022-04-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	NA	NA	NA	NA	NA	2022-04-16	profile001	galliformes	137.574137168765	37.3996665395305
H5N8.2344b.EPI_ISL_13295170.anseriformes.cambodia.81.2021-11-16	H5N8	2021-11-16	2021.87	2021-11-01	south-eastern asia	cambodia	khm	12.7097809911859	104.914484966688	takêv	kh.ta	10.94029429079	104.816210680991	Asia / Cambodia / Takeo / NA / NA	2021-11-16	profile001	anseriformes	104.816210680991	10.94029429079
H5N8.2344b.EPI_ISL_17760584.anseriformes.cambodia.81.2021-11-16	H5N8	2021-11-16	2021.87	2021-11-01	south-eastern asia	cambodia	khm	12.7097809911859	104.914484966688	NA	NA	NA	NA	Asia / Cambodia / NA / NA / NA	2021-11-16	profile001	anseriformes	104.914484966688	12.7097809911859
H5N8.2344b.EPI_ISL_13295139.anseriformes.cambodia.81.2021-09-16	H5N8	2021-09-16	2021.71	2021-09-01	south-eastern asia	cambodia	khm	12.7097809911859	104.914484966688	phnom penh	kh.pp	11.5628991220328	104.865149801284	Asia / Cambodia / Phnom Penh / NA / NA	2021-09-16	profile001	anseriformes	104.865149801284	11.5628991220328
H5N8.2344b.EPI_ISL_17760581.anseriformes.cambodia.81.2021-09-16	H5N8	2021-09-16	2021.71	2021-09-01	south-eastern asia	cambodia	khm	12.7097809911859	104.914484966688	NA	NA	NA	NA	Asia / Cambodia / NA / NA / NA	2021-09-16	profile001	anseriformes	104.914484966688	12.7097809911859
H5N1.2344b.EPI_ISL_16388458.anseriformes.japan.80.2022-11-23	H5N1	2022-11-23	2022.89	2022-11-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	akita	jp.ak	39.7462736711545	140.408009328053	Asia / Japan / Akita / Odate city / NA	2022-11-23	profile001	anseriformes	140.408009328053	39.7462736711545
H5N1.NA.EPI_ISL_18284472.anseriformes.japan.NA.2022-11-26	H5N1	2022-11-26	2022.9	2022-11-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	chiba	jp.ch	35.5094511865639	140.198261340312	NA	2022-11-26	profileNA	anseriformes	140.198261340312	35.5094511865639
H5N8.2344b.EPI_ISL_16405651.environment.japan.10.2020-11-09	H5N8	2020-11-09	2020.86	2020-11-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	kagoshima	jp.ks	30.9949222722596	130.419711465505	Asia / Japan / NA / NA / NA	2020-11-09	profile001	environment	130.419711465505	30.9949222722596
H5N8.2344b.EPI_ISL_17805910.environment.japan.10.2020-11-09	H5N8	2020-11-09	2020.86	2020-11-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	NA	NA	NA	NA	Asia / Japan / NA / NA / NA	2020-11-09	profile001	environment	137.574137168765	37.3996665395305
H5N8.2344b.EPI_ISL_16405652.environment.japan.10.2020-11-09	H5N8	2020-11-09	2020.86	2020-11-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	kagoshima	jp.ks	30.9949222722596	130.419711465505	Asia / Japan / NA / NA / NA	2020-11-09	profile001	environment	130.419711465505	30.9949222722596
H5N8.2344b.EPI_ISL_17805853.environment.japan.10.2020-11-09	H5N8	2020-11-09	2020.86	2020-11-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	NA	NA	NA	NA	Asia / Japan / NA / NA / NA	2020-11-09	profile001	environment	137.574137168765	37.3996665395305
H5N8.2344b.EPI_ISL_16405667.environment.japan.10.2020-11-30	H5N8	2020-11-30	2020.91	2020-11-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	kagoshima	jp.ks	30.9949222722596	130.419711465505	Asia / Japan / NA / NA / NA	2020-11-30	profile016	environment	130.419711465505	30.9949222722596
H5N8.2344b.EPI_ISL_17805841.environment.japan.10.2020-11-30	H5N8	2020-11-30	2020.91	2020-11-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	NA	NA	NA	NA	Asia / Japan / NA / NA / NA	2020-11-30	profile016	environment	137.574137168765	37.3996665395305
H3N6.NA.EPI_ISL_16390404.environment.japan.NA.2020-12-14	H3N6	2020-12-14	2020.95	2020-12-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	kagoshima	jp.ks	30.9949222722596	130.419711465505	NA	2020-12-14	profileNA	environment	130.419711465505	30.9949222722596
H3N6.NA.EPI_ISL_17805885.environment.japan.NA.2020-12-14	H3N6	2020-12-14	2020.95	2020-12-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	NA	NA	NA	NA	NA	2020-12-14	profileNA	environment	137.574137168765	37.3996665395305
H5N8.2344b.EPI_ISL_16405669.environment.japan.10.2020-11-30	H5N8	2020-11-30	2020.91	2020-11-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	kagoshima	jp.ks	30.9949222722596	130.419711465505	Asia / Japan / NA / NA / NA	2020-11-30	profile025	environment	130.419711465505	30.9949222722596
H5N8.2344b.EPI_ISL_17805918.environment.japan.10.2020-11-30	H5N8	2020-11-30	2020.91	2020-11-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	NA	NA	NA	NA	Asia / Japan / NA / NA / NA	2020-11-30	profile025	environment	137.574137168765	37.3996665395305
H5N8.2344b.EPI_ISL_16405671.environment.japan.10.2020-12-07	H5N8	2020-12-07	2020.93	2020-12-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	kagoshima	jp.ks	30.9949222722596	130.419711465505	Asia / Japan / NA / NA / NA	2020-12-07	profile016	environment	130.419711465505	30.9949222722596
H5N8.2344b.EPI_ISL_17805894.environment.japan.10.2020-12-07	H5N8	2020-12-07	2020.93	2020-12-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	NA	NA	NA	NA	Asia / Japan / NA / NA / NA	2020-12-07	profile016	environment	137.574137168765	37.3996665395305
H5N8.2344b.EPI_ISL_16405672.environment.japan.10.2020-12-07	H5N8	2020-12-07	2020.93	2020-12-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	kagoshima	jp.ks	30.9949222722596	130.419711465505	Asia / Japan / NA / NA / NA	2020-12-07	profile001	environment	130.419711465505	30.9949222722596
H5N8.2344b.EPI_ISL_17805874.environment.japan.10.2020-12-07	H5N8	2020-12-07	2020.93	2020-12-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	NA	NA	NA	NA	Asia / Japan / NA / NA / NA	2020-12-07	profile001	environment	137.574137168765	37.3996665395305
H5N8.2344b.EPI_ISL_16405674.environment.japan.10.2020-12-07	H5N8	2020-12-07	2020.93	2020-12-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	kagoshima	jp.ks	30.9949222722596	130.419711465505	Asia / Japan / NA / NA / NA	2020-12-07	profile026	environment	130.419711465505	30.9949222722596
H5N8.2344b.EPI_ISL_17805816.environment.japan.10.2020-12-07	H5N8	2020-12-07	2020.93	2020-12-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	NA	NA	NA	NA	Asia / Japan / NA / NA / NA	2020-12-07	profile026	environment	137.574137168765	37.3996665395305
H5N1.2344b.EPI_ISL_17949986.passeriformes.japan.80.2023-02-07	H5N1	2023-02-07	2023.1	2023-02-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	niigata	jp.ni	37.5201743528051	138.914818034069	Asia / Japan / Niigata / Shibata / NA	2023-02-07	profile001	passeriformes	138.914818034069	37.5201743528051
H5N1.NA.EPI_ISL_18007231.passeriformes.japan.NA.2023-03-15	H5N1	2023-03-15	2023.2	2023-03-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	akita	jp.ak	39.7462736711545	140.408009328053	NA	2023-03-15	profileNA	passeriformes	140.408009328053	39.7462736711545
