tipnames	virus.subtype	collection.date	collection.datedecimal	collection.datemonth	collection.region.name	collection.country.name	collection.country.code	collection.country.lat	collection.country.long	collection.subdiv1.name	collection.subdiv1.code	collection.subdiv1.lat	collection.subdiv1.long	collection.original	collection.tipdate	cluster.number	host.order	tiplocation_lon	tiplocation_lat
H5N1.NA.EPI_ISL_16831310.galliformes.japan.NA.2022-02-12	H5N1	2022-02-12	2022.12	2022-02-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	NA	NA	NA	NA	NA	2022-02-12	profile001	galliformes	137.574137168765	37.3996665395305
H5N1.2344b.EPI_ISL_11633613.anseriformes.china.19.2021-12-20	H5N1	2021-12-20	2021.97	2021-12-01	eastern asia	china	chn	36.6848135465548	103.513718494908	hubei	cn.hu	30.9806813015582	112.277189482252	Asia / China / Hubei Province / NA / NA	2021-12-20	profile001	anseriformes	112.277189482252	30.9806813015582
H5N1.NA.EPI_ISL_11633708.anseriformes.china.NA.2021-12-20	H5N1	2021-12-20	2021.97	2021-12-01	eastern asia	china	chn	36.6848135465548	103.513718494908	hubei	cn.hu	30.9806813015582	112.277189482252	NA	2021-12-20	profileNA	anseriformes	112.277189482252	30.9806813015582
H5N8.2344b.EPI_ISL_14874401.galliformes.kazakhstan.1.2020-08-01	H5N8	2020-08-01	2020.58	2020-08-01	central asia	kazakhstan	kaz	48.3645677524915	67.2060737287064	NA	NA	NA	NA	Asia / Kazakhstan / NA / NA / NA	2020-08-01	profile003	galliformes	67.2060737287064	48.3645677524915
H5N8.2344b.EPI_ISL_13632084.galliformes.kazakhstan.1.2020-08-01	H5N8	2020-08-01	2020.58	2020-08-01	central asia	kazakhstan	kaz	48.3645677524915	67.2060737287064	almaty	kz.aa	44.9554808695858	77.9603747475348	Asia / Kazakhstan / Almaty Province / NA / NA	2020-08-01	profile003	galliformes	77.9603747475348	44.9554808695858
H5N6.2344b.EPI_ISL_8517998.environment.china.73.2021-12-23	H5N6	2021-12-23	2021.98	2021-12-01	eastern asia	china	chn	36.6848135465548	103.513718494908	zhejiang	cn.zj	29.1745873279179	120.086382279697	Asia / China / Zhejiang / NA / NA	2021-12-23	profile049	environment	120.086382279697	29.1745873279179
H5N1.2344b.EPI_ISL_12572657.anseriformes.china.110.2021-11-27	H5N1	2021-11-27	2021.9	2021-11-01	eastern asia	china	chn	36.6848135465548	103.513718494908	hubei	cn.hu	30.9806813015582	112.277189482252	Asia / China / Hubei / NA / NA	2021-11-27	profile003	anseriformes	112.277189482252	30.9806813015582
H5N1.2344b.EPI_ISL_12572660.anseriformes.china.110.2021-12-08	H5N1	2021-12-08	2021.93	2021-12-01	eastern asia	china	chn	36.6848135465548	103.513718494908	jiangxi	cn.jx	27.6016362656629	115.709570895796	Asia / China / Jiangxi / NA / NA	2021-12-08	profile003	anseriformes	115.709570895796	27.6016362656629
H5N1.2344b.EPI_ISL_12572663.columbiformes.china.110.2021-12-08	H5N1	2021-12-08	2021.93	2021-12-01	eastern asia	china	chn	36.6848135465548	103.513718494908	jiangxi	cn.jx	27.6016362656629	115.709570895796	Asia / China / Jiangxi / NA / NA	2021-12-08	profile003	columbiformes	115.709570895796	27.6016362656629
H5N1.2344b.EPI_ISL_12572652.galliformes.china.110.2022-03-03	H5N1	2022-03-03	2022.17	2022-03-01	eastern asia	china	chn	36.6848135465548	103.513718494908	anhui	cn.ah	31.8128943962267	117.235219497068	Asia / China / Anhui / NA / NA	2022-03-03	profile003	galliformes	117.235219497068	31.8128943962267
H5N1.2344b.EPI_ISL_12572653.galliformes.china.110.2021-12-07	H5N1	2021-12-07	2021.93	2021-12-01	eastern asia	china	chn	36.6848135465548	103.513718494908	jiangxi	cn.jx	27.6016362656629	115.709570895796	Asia / China / Jiangxi / NA / NA	2021-12-07	profile003	galliformes	115.709570895796	27.6016362656629
H5N1.2344b.EPI_ISL_12572656.anseriformes.china.22.2022-02-22	H5N1	2022-02-22	2022.14	2022-02-01	eastern asia	china	chn	36.6848135465548	103.513718494908	guizhou	cn.gz	26.8128279303549	106.867407716617	Asia / China / Guizhou / NA / NA	2022-02-22	profile009	anseriformes	106.867407716617	26.8128279303549
H5N1.2344b.EPI_ISL_14886825.anseriformes.bangladesh.19.2021-12-19	H5N1	2021-12-19	2021.96	2021-12-01	southern asia	bangladesh	bgd	23.8299093538119	90.2865403636969	NA	NA	NA	NA	Asia / Bangladesh / NA / NA / NA	2021-12-19	profile001	anseriformes	90.2865403636969	23.8299093538119
H5N8.2344b.EPI_ISL_15435500.anseriformes.china.1.2021-01-21	H5N8	2021-01-21	2021.05	2021-01-01	eastern asia	china	chn	36.6848135465548	103.513718494908	yunnan	cn.yn	24.9645779206387	101.495556215566	Asia / China / Yunnan Province / Huize Black-necked Crane National Nature Reserve, Yunnan Province,China / NA	2021-01-21	profile003	anseriformes	101.495556215566	24.9645779206387
H5N1.2344b.EPI_ISL_15647837.anseriformes.south_korea.19.2022-02-05	H5N1	2022-02-05	2022.1	2022-02-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	NA	NA	NA	NA	Asia / Korea / NA / NA / NA	2022-02-05	profile001	anseriformes	127.784630688405	36.341057964317
H5N1.2344b.EPI_ISL_17606861.anseriformes.south_korea.19.2022-02-18	H5N1	2022-02-18	2022.13	2022-02-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	chungcheongnam-do	kr.gn	36.5298116066164	126.847825775926	Asia / Korea / CN / NA / NA	2022-02-18	profile001	anseriformes	126.847825775926	36.5298116066164
H5N1.NA.EPI_ISL_18373244.anseriformes.south_korea.NA.2022-02-16	H5N1	2022-02-16	2022.13	2022-02-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	NA	NA	NA	NA	NA	2022-02-16	profileNA	anseriformes	127.784630688405	36.341057964317
H5N8.2344b.EPI_ISL_13295077.anseriformes.cambodia.81.2021-09-16	H5N8	2021-09-16	2021.71	2021-09-01	south-eastern asia	cambodia	khm	12.7097809911859	104.914484966688	phnom penh	kh.pp	11.5628991220328	104.865149801284	Asia / Cambodia / Phnom Penh / NA / NA	2021-09-16	profile012	anseriformes	104.865149801284	11.5628991220328
H5N8.2344b.EPI_ISL_16209048.anseriformes.cambodia.81.2021-09-16	H5N8	2021-09-16	2021.71	2021-09-01	south-eastern asia	cambodia	khm	12.7097809911859	104.914484966688	NA	NA	NA	NA	Asia / Cambodia / NA / NA / NA	2021-09-16	profile012	anseriformes	104.914484966688	12.7097809911859
H5N1.2344b.EPI_ISL_17785729.anseriformes.austria.2.2021-12-14	H5N1	2021-12-14	2021.95	2021-12-01	western europe	austria	aut	47.5942901543001	14.1261824377155	niederösterreich	at.no	48.2718646696418	15.7529218938467	Europe / Austria / Lower Austria / Krems / NA	2021-12-14	profile001	anseriformes	15.7529218938467	48.2718646696418
H5N1.2344b.EPI_ISL_17785728.anseriformes.austria.2.2022-04-13	H5N1	2022-04-13	2022.28	2022-04-01	western europe	austria	aut	47.5942901543001	14.1261824377155	oberösterreich	at.oo	48.1371934331394	13.9653618911462	Europe / Austria / Bundesland Oberosterreich / Sch?rding / ?rding	2022-04-13	profile001	anseriformes	13.9653618911462	48.1371934331394
H5N1.2344b.EPI_ISL_6328409.anseriformes.czechia.2.2021-11-01	H5N1	2021-11-01	2021.83	2021-11-01	eastern europe	czechia	cze	49.7450575142012	15.3371651897674	jihočeský	cz.ck	49.0928166218663	14.4391547985202	Europe / Czech Republic / Jihocesky Kraj / Okres Tabor / 49Â°1423.870N, 14Â°4246.680E	2021-11-01	profile001	anseriformes	14.4391547985202	49.0928166218663
H5N1.2344b.EPI_ISL_7626514.anseriformes.czechia.2.2021-11-29	H5N1	2021-11-29	2021.91	2021-11-01	eastern europe	czechia	cze	49.7450575142012	15.3371651897674	plzeňský	cz.pk	49.5901077813144	13.2328532454248	Europe / Czech Republic / Plzensky Kraj / Okres Plzen-Jih / Zdirec-Myt; ZipCode:33601	2021-11-29	profile001	anseriformes	13.2328532454248	49.5901077813144
H5N1.2344b.EPI_ISL_7753367.anseriformes.germany.2.2021-10-21	H5N1	2021-10-21	2021.8	2021-10-01	western europe	germany	deu	51.0533277435649	10.373650933319	bayern	de.by	48.9386109033625	11.4278546586472	Europe / Germany / Bayern / NA / NA	2021-10-21	profile001	anseriformes	11.4278546586472	48.9386109033625
H5N1.2344b.EPI_ISL_7753251.anseriformes.germany.2.2021-10-19	H5N1	2021-10-19	2021.8	2021-10-01	western europe	germany	deu	51.0533277435649	10.373650933319	schleswig-holstein	de.sh	54.1814850326718	9.81577342948134	Europe / Germany / Schleswig-Holstein / Nordfriesland / NA	2021-10-19	profile001	anseriformes	9.81577342948134	54.1814850326718
H5N1.2344b.EPI_ISL_6761019.anseriformes.netherlands.2.2021-11-14	H5N1	2021-11-14	2021.87	2021-11-01	western europe	netherlands	nld	52.2573048104135	5.56251311224367	zuid-holland	na	51.9374604216783	4.46477045234472	Europe / Netherlands / South Holland / NA / NA	2021-11-14	profile001	anseriformes	4.46477045234472	51.9374604216783
H5N1.2344b.EPI_ISL_7267243.anseriformes.netherlands.2.2021-11-09	H5N1	2021-11-09	2021.85	2021-11-01	western europe	netherlands	nld	52.2573048104135	5.56251311224367	fryslân	nl.fr	53.1100430768808	5.84863928632393	Europe / Netherlands / Provincie Friesland / NA / NA	2021-11-09	profile001	anseriformes	5.84863928632393	53.1100430768808
H5N1.2344b.EPI_ISL_6328001.anseriformes.netherlands.2.2021-10-19	H5N1	2021-10-19	2021.8	2021-10-01	western europe	netherlands	nld	52.2573048104135	5.56251311224367	noord-holland	nl.nh	52.5811544669078	4.87272777813315	Europe / Netherlands / Provincie Noord-Holland / NA / NA	2021-10-19	profile001	anseriformes	4.87272777813315	52.5811544669078
H5N1.2344b.EPI_ISL_6761021.anseriformes.netherlands.2.2021-11-07	H5N1	2021-11-07	2021.85	2021-11-01	western europe	netherlands	nld	52.2573048104135	5.56251311224367	utrecht	nl.ut	52.083727924893	5.16763788059654	Europe / Netherlands / Provincie Utrecht / NA / NA	2021-11-07	profile001	anseriformes	5.16763788059654	52.083727924893
H5N1.2344b.EPI_ISL_5463805.anseriformes.russia.2.2021-10-07	H5N1	2021-10-07	2021.76	2021-10-01	central asia	russia	rus	66.0376616061812	95.7970903417469	tyumen'	ru.ty	57.6472366156513	69.1218349161945	Europe / Russia / Tyumen Oblast / Tyumen / NA	2021-10-07	profile001	anseriformes	69.1218349161945	57.6472366156513
H5N1.NA.EPI_ISL_18445700.anseriformes.france.NA.2021-11-29	H5N1	2021-11-29	2021.91	2021-11-01	western europe	france	fra	46.5103009447381	2.5780749353201	NA	NA	NA	NA	NA	2021-11-29	profile001	anseriformes	2.5780749353201	46.5103009447381
H5N1.2344b.EPI_ISL_11798577.pelecaniformes.denmark.2.2021-10-28	H5N1	2021-10-28	2021.82	2021-10-01	northern europe	denmark	dnk	55.9512996898935	10.0707816763207	midtjylland	dk.mj	56.2490598335433	9.39675377639095	Europe / Denmark / Region Midtjylland / Hostebro Kommune / NA	2021-10-28	profile001	pelecaniformes	9.39675377639095	56.2490598335433
H5N1.2344b.EPI_ISL_9261748.pelecaniformes.netherlands.2.2022-01-14	H5N1	2022-01-14	2022.04	2022-01-01	western europe	netherlands	nld	52.2573048104135	5.56251311224367	noord-holland	nl.nh	52.5811544669078	4.87272777813315	Europe / Netherlands / Provincie Noord-Holland / De Kreupel / NA	2022-01-14	profile001	pelecaniformes	4.87272777813315	52.5811544669078
H5N1.2344b.EPI_ISL_7952119.charadriiformes.netherlands.2.2021-11-28	H5N1	2021-11-28	2021.91	2021-11-01	western europe	netherlands	nld	52.2573048104135	5.56251311224367	fryslân	nl.fr	53.1100430768808	5.84863928632393	Europe / Netherlands / Provincie Friesland / NA / NA	2021-11-28	profile001	charadriiformes	5.84863928632393	53.1100430768808
H5N1.2344b.EPI_ISL_9261749.charadriiformes.netherlands.2.2022-01-14	H5N1	2022-01-14	2022.04	2022-01-01	western europe	netherlands	nld	52.2573048104135	5.56251311224367	noord-holland	nl.nh	52.5811544669078	4.87272777813315	Europe / Netherlands / Provincie Noord-Holland / De Kreupel / NA	2022-01-14	profile001	charadriiformes	4.87272777813315	52.5811544669078
H5N1.2344b.EPI_ISL_14760632.galliformes.italy.2.2021-11-24	H5N1	2021-11-24	2021.9	2021-11-01	southern europe	italy	ita	42.7080607219025	12.208345049127	NA	NA	NA	NA	Europe / Italy / NA / NA / NA	2021-11-24	profile001	galliformes	12.208345049127	42.7080607219025
H5N1.2344b.EPI_ISL_16838580.pelecaniformes.russia.2.2021-06-29	H5N1	2021-06-29	2021.49	2021-06-01	eastern europe	russia	rus	66.0376616061812	95.7970903417469	NA	NA	NA	NA	Europe / Russia / NA / NA / NA	2021-06-29	profile001	pelecaniformes	95.7970903417469	66.0376616061812
H5N1.2344b.EPI_ISL_7224437.galliformes.czechia.2.2021-11-12	H5N1	2021-11-12	2021.86	2021-11-01	eastern europe	czechia	cze	49.7450575142012	15.3371651897674	jihočeský	cz.ck	49.0928166218663	14.4391547985202	Europe / Czech Republic / Jihocesky Kraj / Okres Jindrichuv Hradec / Straz nad Nezarkou, Dolni Lhota, ZipCode: 37802	2021-11-12	profile001	galliformes	14.4391547985202	49.0928166218663
H5N1.2344b.EPI_ISL_7626533.galliformes.czechia.2.2021-11-29	H5N1	2021-11-29	2021.91	2021-11-01	eastern europe	czechia	cze	49.7450575142012	15.3371651897674	plzeňský	cz.pk	49.5901077813144	13.2328532454248	Europe / Czech Republic / Plzensky Kraj / Okres Plzen-Jih / Zdirec-Myt; ZipCode:33601	2021-11-29	profile001	galliformes	13.2328532454248	49.5901077813144
H5N1.2344b.EPI_ISL_9029957.galliformes.united_kingdom.2.2021-11-16	H5N1	2021-11-16	2021.87	2021-11-01	northern europe	united kingdom	gbr	54.0438440515314	-2.78687513666638	NA	NA	NA	NA	Europe / United Kingdom / Derbyshire / England / NA	2021-11-16	profile001	galliformes	-2.78687513666638	54.0438440515314
H5N1.2344b.EPI_ISL_12917757.galliformes.israel.2.2021-10-29	H5N1	2021-10-29	2021.82	2021-10-01	western asia	israel	isr	31.4459854424407	35.0090837317994	hazafon	il.hz	32.8188711917581	35.3874708538776	Asia / Israel / Northern District / Maayan Tzvi / NA	2021-10-29	profile001	galliformes	35.3874708538776	32.8188711917581
H5N1.2344b.EPI_ISL_14760565.galliformes.italy.2.2021-11-10	H5N1	2021-11-10	2021.86	2021-11-01	southern europe	italy	ita	42.7080607219025	12.208345049127	NA	NA	NA	NA	Europe / Italy / NA / NA / NA	2021-11-10	profile001	galliformes	12.208345049127	42.7080607219025
H5N1.2344b.EPI_ISL_6929970.galliformes.poland.2.2021-11-01	H5N1	2021-11-01	2021.83	2021-11-01	eastern europe	poland	pol	52.1141994014432	19.4236724631525	mazowieckie	na	52.3411657327183	21.0998506797105	Europe / Poland / Masovian Voivodeship / NA / NA	2021-11-01	profile001	galliformes	21.0998506797105	52.3411657327183
H5N1.2344b.EPI_ISL_5942524.galliformes.netherlands.2.2021-10-31	H5N1	2021-10-31	2021.83	2021-10-01	western europe	netherlands	nld	52.2573048104135	5.56251311224367	noord-holland	nl.nh	52.5811544669078	4.87272777813315	Europe / Netherlands / Provincie Noord-Holland / NA / NA	2021-10-31	profile001	galliformes	4.87272777813315	52.5811544669078
H5N1.2344b.EPI_ISL_6675739.galliformes.netherlands.2.2021-11-19	H5N1	2021-11-19	2021.88	2021-11-01	western europe	netherlands	nld	52.2573048104135	5.56251311224367	utrecht	nl.ut	52.083727924893	5.16763788059654	Europe / Netherlands / Provincie Utrecht / NA / NA	2021-11-19	profile001	galliformes	5.16763788059654	52.083727924893
H5N1.2344b.EPI_ISL_5463804.galliformes.russia.2.2021-10-07	H5N1	2021-10-07	2021.76	2021-10-01	central asia	russia	rus	66.0376616061812	95.7970903417469	tyumen'	ru.ty	57.6472366156513	69.1218349161945	Europe / Russia / Tyumen Oblast / Tyumen / NA	2021-10-07	profile001	galliformes	69.1218349161945	57.6472366156513
H5N1.2344b.EPI_ISL_8338002.galliformes.sweden.2.2021-12-12	H5N1	2021-12-12	2021.95	2021-12-01	northern europe	sweden	swe	62.374013544985	16.2835241791686	skåne	se.sn	55.9474024317265	13.595146733816	Europe / Sweden / Skane Lan / Skurups Kommun / NA	2021-12-12	profile001	galliformes	13.595146733816	55.9474024317265
H5N1.2344b.EPI_ISL_14760559.na.italy.2.2021-11-08	H5N1	2021-11-08	2021.85	2021-11-01	southern europe	italy	ita	42.7080607219025	12.208345049127	NA	NA	NA	NA	Europe / Italy / NA / NA / NA	2021-11-08	profile001	na	12.208345049127	42.7080607219025
H5N8.2344b.EPI_ISL_13295078.anseriformes.cambodia.81.2021-10-15	H5N8	2021-10-15	2021.79	2021-10-01	south-eastern asia	cambodia	khm	12.7097809911859	104.914484966688	kândal	kh.kn	11.423085577617	105.017943157818	Asia / Cambodia / Khett Kandal / NA / NA	2021-10-15	profile012	anseriformes	105.017943157818	11.423085577617
H5N8.2344b.EPI_ISL_17760582.anseriformes.cambodia.81.2021-10-15	H5N8	2021-10-15	2021.79	2021-10-01	south-eastern asia	cambodia	khm	12.7097809911859	104.914484966688	NA	NA	NA	NA	Asia / Cambodia / NA / NA / NA	2021-10-15	profile012	anseriformes	104.914484966688	12.7097809911859
H5N1.2344b.EPI_ISL_15944665.anseriformes.south_korea.128.2022-11-17	H5N1	2022-11-17	2022.88	2022-11-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	NA	NA	NA	NA	Asia / Korea / NA / NA / NA	2022-11-17	profile022	anseriformes	127.784630688405	36.341057964317
H5N8.2344b.EPI_ISL_14770162.gruiformes.china.1.2020-12-31	H5N8	2020-12-31	2021	2020-12-01	eastern asia	china	chn	36.6848135465548	103.513718494908	shandong	cn.sd	36.3536638777003	118.136153809721	Asia / China / NA / NA / NA	2020-12-31	profile003	gruiformes	118.136153809721	36.3536638777003
H5N1.2344b.EPI_ISL_15072538.galliformes.japan.2.2022-04-16	H5N1	2022-04-16	2022.29	2022-04-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	hokkaido	jp.hk	43.3824165431654	142.542521870972	Asia / Japan / Hokkaido / Shiraoi / NA	2022-04-16	profile001	galliformes	142.542521870972	43.3824165431654
H5N1.NA.EPI_ISL_16831327.galliformes.japan.NA.2022-04-16	H5N1	2022-04-16	2022.29	2022-04-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	NA	NA	NA	NA	NA	2022-04-16	profileNA	galliformes	137.574137168765	37.3996665395305
H5N8.2344b.EPI_ISL_13295170.anseriformes.cambodia.81.2021-11-16	H5N8	2021-11-16	2021.87	2021-11-01	south-eastern asia	cambodia	khm	12.7097809911859	104.914484966688	takêv	kh.ta	10.94029429079	104.816210680991	Asia / Cambodia / Takeo / NA / NA	2021-11-16	profile012	anseriformes	104.816210680991	10.94029429079
H5N8.2344b.EPI_ISL_17760584.anseriformes.cambodia.81.2021-11-16	H5N8	2021-11-16	2021.87	2021-11-01	south-eastern asia	cambodia	khm	12.7097809911859	104.914484966688	NA	NA	NA	NA	Asia / Cambodia / NA / NA / NA	2021-11-16	profile012	anseriformes	104.914484966688	12.7097809911859
H5N8.2344b.EPI_ISL_13295169.anseriformes.cambodia.81.2021-10-15	H5N8	2021-10-15	2021.79	2021-10-01	south-eastern asia	cambodia	khm	12.7097809911859	104.914484966688	kândal	kh.kn	11.423085577617	105.017943157818	Asia / Cambodia / Khett Kandal / NA / NA	2021-10-15	profile012	anseriformes	105.017943157818	11.423085577617
H5N8.2344b.EPI_ISL_17760583.anseriformes.cambodia.81.2021-10-15	H5N8	2021-10-15	2021.79	2021-10-01	south-eastern asia	cambodia	khm	12.7097809911859	104.914484966688	NA	NA	NA	NA	Asia / Cambodia / NA / NA / NA	2021-10-15	profile012	anseriformes	104.914484966688	12.7097809911859
H5N8.2344b.EPI_ISL_13295139.anseriformes.cambodia.81.2021-09-16	H5N8	2021-09-16	2021.71	2021-09-01	south-eastern asia	cambodia	khm	12.7097809911859	104.914484966688	phnom penh	kh.pp	11.5628991220328	104.865149801284	Asia / Cambodia / Phnom Penh / NA / NA	2021-09-16	profile012	anseriformes	104.865149801284	11.5628991220328
H5N8.2344b.EPI_ISL_17760581.anseriformes.cambodia.81.2021-09-16	H5N8	2021-09-16	2021.71	2021-09-01	south-eastern asia	cambodia	khm	12.7097809911859	104.914484966688	NA	NA	NA	NA	Asia / Cambodia / NA / NA / NA	2021-09-16	profile012	anseriformes	104.914484966688	12.7097809911859
H5N1.NA.EPI_ISL_18066455.accipitriformes.japan.NA.2023-01-07	H5N1	2023-01-07	2023.02	2023-01-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	shizuoka	jp.sz	35.0217368950931	138.336873302	NA	2023-01-07	profileNA	accipitriformes	138.336873302	35.0217368950931
H5N1.2344b.EPI_ISL_16388458.anseriformes.japan.80.2022-11-23	H5N1	2022-11-23	2022.89	2022-11-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	akita	jp.ak	39.7462736711545	140.408009328053	Asia / Japan / Akita / Odate city / NA	2022-11-23	profile012	anseriformes	140.408009328053	39.7462736711545
H5N1.2344b.EPI_ISL_17949986.passeriformes.japan.80.2023-02-07	H5N1	2023-02-07	2023.1	2023-02-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	niigata	jp.ni	37.5201743528051	138.914818034069	Asia / Japan / Niigata / Shibata / NA	2023-02-07	profile012	passeriformes	138.914818034069	37.5201743528051
H5N1.NA.EPI_ISL_18007231.passeriformes.japan.NA.2023-03-15	H5N1	2023-03-15	2023.2	2023-03-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	akita	jp.ak	39.7462736711545	140.408009328053	NA	2023-03-15	profileNA	passeriformes	140.408009328053	39.7462736711545
H5N1.NA.EPI_ISL_18130247.passeriformes.japan.NA.2023-01-05	H5N1	2023-01-05	2023.01	2023-01-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	saitama	jp.st	35.9972673234424	139.347759410476	NA	2023-01-05	profileNA	passeriformes	139.347759410476	35.9972673234424
H5N1.2344b.EPI_ISL_17638143.galliformes.japan.80.2023-04-02	H5N1	2023-04-02	2023.25	2023-04-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	hokkaido	jp.hk	43.3824165431654	142.542521870972	Asia / Japan / Hokkaido / Chitose / NA	2023-04-02	profile012	galliformes	142.542521870972	43.3824165431654
