tipnames	virus.subtype	collection.date	collection.datedecimal	collection.datemonth	collection.region.name	collection.country.name	collection.country.code	collection.country.lat	collection.country.long	collection.subdiv1.name	collection.subdiv1.code	collection.subdiv1.lat	collection.subdiv1.long	collection.original	collection.tipdate	cluster.number	host.order	tiplocation_lon	tiplocation_lat
H3N2.NA.EPI_ISL_6780603.anseriformes.china.NA.2018-03-12	H3N2	2018-03-12	2018.19	2018-03-01	eastern asia	china	chn	36.6848135465548	103.513718494908	NA	NA	NA	NA	NA	2018-03-12	profileNA	anseriformes	103.513718494908	36.6848135465548
H3N2.NA.EPI_ISL_13732936.anseriformes.china.NA.2020-06-04	H3N2	2020-06-04	2020.42	2020-06-01	eastern asia	china	chn	36.6848135465548	103.513718494908	guangdong	cn.gd	23.33624359406	113.398153372919	NA	2020-06-04	profileNA	anseriformes	113.398153372919	23.33624359406
H1N2.NA.EPI_ISL_327462.anseriformes.china.NA.2017-06-03	H1N2	2017-06-03	2017.42	2017-06-01	eastern asia	china	chn	36.6848135465548	103.513718494908	guangxi	cn.gx	23.82591453975	108.782865094166	NA	2017-06-03	profileNA	anseriformes	108.782865094166	23.82591453975
H5N8.NA.EPI_ISL_18012465.anseriformes.china.NA.2021-11-05	H5N8	2021-11-05	2021.84	2021-11-01	eastern asia	china	chn	36.6848135465548	103.513718494908	hebei	cn.hb	39.5182972347816	116.100714730353	NA	2021-11-05	profile003	anseriformes	116.100714730353	39.5182972347816
H10N8.NA.EPI_ISL_177495.anseriformes.china.NA.2009-09-24	H10N8	2009-09-24	2009.73	2009-09-01	eastern asia	china	chn	36.6848135465548	103.513718494908	hunan	cn.hn	27.5978523947888	111.713471439142	NA	2009-09-24	profileNA	anseriformes	111.713471439142	27.5978523947888
H6N2.NA.EPI_ISL_217935.anseriformes.china.NA.2014-01-16	H6N2	2014-01-16	2014.04	2014-01-01	eastern asia	china	chn	36.6848135465548	103.513718494908	hubei	cn.hu	30.9806813015582	112.277189482252	NA	2014-01-16	profileNA	anseriformes	112.277189482252	30.9806813015582
H5N6.NA.EPI_ISL_18058055.anseriformes.china.NA.2021-05-01	H5N6	2021-05-01	2021.33	2021-05-01	eastern asia	china	chn	36.6848135465548	103.513718494908	sichuan	cn.sc	30.6066264180489	102.711402322843	NA	2021-05-01	profileNA	anseriformes	102.711402322843	30.6066264180489
H12N2.NA.EPI_ISL_499097.anseriformes.china.NA.2018-11-01	H12N2	2018-11-01	2018.83	2018-11-01	eastern asia	china	chn	36.6848135465548	103.513718494908	shanghai	cn.sh	31.1960430849676	121.454488171451	NA	2018-11-01	profileNA	anseriformes	121.454488171451	31.1960430849676
H6N1.NA.EPI_ISL_378633.anseriformes.china.NA.2013-12-01	H6N1	2013-12-01	2013.92	2013-12-01	eastern asia	china	chn	36.6848135465548	103.513718494908	zhejiang	cn.zj	29.1745873279179	120.086382279697	NA	2013-12-01	profileNA	anseriformes	120.086382279697	29.1745873279179
H5N1.NA.EPI_ISL_18219237.anseriformes.france.NA.2022-02-03	H5N1	2022-02-03	2022.09	2022-02-01	western europe	france	fra	46.5103009447381	2.5780749353201	NA	NA	NA	NA	NA	2022-02-03	profile002	anseriformes	2.5780749353201	46.5103009447381
H2N9.NA.EPI_ISL_146343.anseriformes.china.NA.2013-01-01	H2N9	2013-01-01	2013	2013-01-01	eastern asia	china	chn	36.6848135465548	103.513718494908	hong kong	hk	22.3811126788417	114.134916756993	NA	2013-01-01	profileNA	anseriformes	114.134916756993	22.3811126788417
H5N1.NA.EPI_ISL_15063424.anseriformes.japan.NA.2021-12-05	H5N1	2021-12-05	2021.93	2021-12-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	chiba	jp.ch	35.5094511865639	140.198261340312	NA	2021-12-05	profile002	anseriformes	140.198261340312	35.5094511865639
H6N2.NA.EPI_ISL_239390.anseriformes.japan.NA.2016-10-21	H6N2	2016-10-21	2016.8	2016-10-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	fukui	jp.fi	35.8463400502504	136.223501059008	NA	2016-10-21	profileNA	anseriformes	136.223501059008	35.8463400502504
H3N8.NA.EPI_ISL_239582.anseriformes.japan.NA.2016-12-05	H3N8	2016-12-05	2016.93	2016-12-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	gunma	jp.gm	36.5040911228973	138.985357345329	NA	2016-12-05	profileNA	anseriformes	138.985357345329	36.5040911228973
H10N4.NA.EPI_ISL_368625.anseriformes.japan.NA.2000-10-08	H10N4	2000-10-08	2000.77	2000-10-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	hokkaido	jp.hk	43.3824165431654	142.542521870972	NA	2000-10-08	profileNA	anseriformes	142.542521870972	43.3824165431654
H6N8.NA.EPI_ISL_239432.anseriformes.japan.NA.2016-11-21	H6N8	2016-11-21	2016.89	2016-11-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	ibaraki	jp.ib	36.3027610877484	140.318971903473	NA	2016-11-21	profileNA	anseriformes	140.318971903473	36.3027610877484
H5N1.NA.EPI_ISL_18066452.anseriformes.japan.NA.2023-02-17	H5N1	2023-02-17	2023.13	2023-02-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	miyagi	jp.mg	38.446036231103	140.92583944453	NA	2023-02-17	profileNA	anseriformes	140.92583944453	38.446036231103
H5N8.NA.EPI_ISL_17086223.anseriformes.japan.NA.2020-11-30	H5N8	2020-11-30	2020.91	2020-11-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	miyazaki	jp.mz	32.1919114758892	131.298614512671	NA	2020-11-30	profileNA	anseriformes	131.298614512671	32.1919114758892
H6N8.NA.EPI_ISL_681277.anseriformes.japan.NA.2020-11-16	H6N8	2020-11-16	2020.87	2020-11-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	niigata	jp.ni	37.5201743528051	138.914818034069	NA	2020-11-16	profileNA	anseriformes	138.914818034069	37.5201743528051
H4N6.NA.EPI_ISL_237148.anseriformes.japan.NA.2015-10-01	H4N6	2015-10-01	2015.75	2015-10-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	okinawa	jp.on	25.7731797724302	126.639863394822	NA	2015-10-01	profile002	anseriformes	126.639863394822	25.7731797724302
H5N1.NA.EPI_ISL_18284474.anseriformes.japan.NA.2022-12-20	H5N1	2022-12-20	2022.97	2022-12-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	okayama	jp.oy	34.8921234580739	133.826171708594	NA	2022-12-20	profileNA	anseriformes	133.826171708594	34.8921234580739
H11N2.NA.EPI_ISL_237163.anseriformes.japan.NA.2012-10-01	H11N2	2012-10-01	2012.75	2012-10-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	saga	jp.sg	33.2869210491497	130.115721531206	NA	2012-10-01	profile002	anseriformes	130.115721531206	33.2869210491497
H1N1.NA.EPI_ISL_237158.anseriformes.japan.NA.2016-03-01	H1N1	2016-03-01	2016.16	2016-03-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	shiga	jp.sh	35.2154079352044	136.13796072496	NA	2016-03-01	profileNA	anseriformes	136.13796072496	35.2154079352044
H5N1.NA.EPI_ISL_16831015.anseriformes.japan.NA.2022-01-27	H5N1	2022-01-27	2022.07	2022-01-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	NA	NA	NA	NA	NA	2022-01-27	profile002	anseriformes	137.574137168765	37.3996665395305
H6N1.NA.EPI_ISL_292821.anseriformes.south_korea.NA.2017-02-08	H6N1	2017-02-08	2017.1	2017-02-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	NA	NA	NA	NA	NA	2017-02-08	profileNA	anseriformes	127.784630688405	36.341057964317
H1N1.NA.EPI_ISL_368642.anseriformes.mongolia.NA.2015-09-01	H1N1	2015-09-01	2015.67	2015-09-01	eastern asia	mongolia	mng	46.9660284560213	103.138307461425	NA	NA	NA	NA	NA	2015-09-01	profile002	anseriformes	103.138307461425	46.9660284560213
H5N3.NA.EPI_ISL_243385.anseriformes.netherlands.NA.2010-11-13	H5N3	2010-11-13	2010.87	2010-11-01	western europe	netherlands	nld	52.2573048104135	5.56251311224367	NA	NA	NA	NA	NA	2010-11-13	profileNA	anseriformes	5.56251311224367	52.2573048104135
H5N1.NA.EPI_ISL_18245816.anseriformes.poland.NA.2022-04-07	H5N1	2022-04-07	2022.26	2022-04-01	eastern europe	poland	pol	52.1141994014432	19.4236724631525	NA	NA	NA	NA	NA	2022-04-07	profileNA	anseriformes	19.4236724631525	52.1141994014432
H5N3.NA.EPI_ISL_400260.anseriformes.russia.NA.2019-09-01	H5N3	2019-09-01	2019.67	2019-09-01	eastern asia	russia	rus	66.0376616061812	95.7970903417469	amur	ru.am	53.3792739842877	127.864757823425	NA	2019-09-01	profileNA	anseriformes	127.864757823425	53.3792739842877
H3N8.NA.EPI_ISL_400279.anseriformes.russia.NA.2019-10-12	H3N8	2019-10-12	2019.78	2019-10-01	eastern asia	russia	rus	66.0376616061812	95.7970903417469	buryat	ru.bu	53.5593936765214	109.267398204686	NA	2019-10-12	profileNA	anseriformes	109.267398204686	53.5593936765214
H14N3.NA.EPI_ISL_400267.anseriformes.russia.NA.2019-09-07	H14N3	2019-09-07	2019.68	2019-09-01	central asia	russia	rus	66.0376616061812	95.7970903417469	novosibirsk	ru.ns	55.2762232202593	79.7845914423443	NA	2019-09-07	profileNA	anseriformes	79.7845914423443	55.2762232202593
H3N8.NA.EPI_ISL_400275.anseriformes.russia.NA.2019-08-31	H3N8	2019-08-31	2019.66	2019-08-01	central asia	russia	rus	66.0376616061812	95.7970903417469	omsk	ru.om	56.0596108837778	73.3669499849514	NA	2019-08-31	profileNA	anseriformes	73.3669499849514	56.0596108837778
H5N3.NA.EPI_ISL_403723.anseriformes.russia.NA.2019-10-21	H5N3	2019-10-21	2019.8	2019-10-01	eastern asia	russia	rus	66.0376616061812	95.7970903417469	primor'ye	ru.pr	45.1678631698995	134.68956869269	NA	2019-10-21	profileNA	anseriformes	134.68956869269	45.1678631698995
H7N7.NA.EPI_ISL_1081358.anseriformes.russia.NA.2020-08-13	H7N7	2020-08-13	2020.61	2020-08-01	eastern asia	russia	rus	66.0376616061812	95.7970903417469	sakha	ru.sk	65.9630539564133	129.222962873484	NA	2020-08-13	profileNA	anseriformes	129.222962873484	65.9630539564133
H3N8.NA.EPI_ISL_400263.anseriformes.russia.NA.2019-09-19	H3N8	2019-09-19	2019.72	2019-09-01	eastern asia	russia	rus	66.0376616061812	95.7970903417469	sakhalin	ru.sl	49.8612119692892	143.6915952198	NA	2019-09-19	profileNA	anseriformes	143.6915952198	49.8612119692892
NA.NA.EPI_ISL_14767420.anseriformes.united_states.NA.2019-10-05	NA	2019-10-05	2019.76	2019-10-01	northern america	united states	usa	44.75294654392	-103.651025114044	alaska	us.ak	63.9513927980493	-152.396756538795	NA	2019-10-05	profileNA	anseriformes	-152.396756538795	63.9513927980493
H2N3.NA.EPI_ISL_189713.anseriformes.united_states.NA.2012-01-29	H2N3	2012-01-29	2012.08	2012-01-01	northern america	united states	usa	44.75294654392	-103.651025114044	georgia	us.ga	32.6403385373358	-83.4405725551842	NA	2012-01-29	profileNA	anseriformes	-83.4405725551842	32.6403385373358
H6N6.NA.EPI_ISL_9572802.anseriformes.vietnam.NA.2019-12-30	H6N6	2019-12-30	2019.99	2019-12-01	south-eastern asia	vietnam	vnm	16.5422416723933	106.354375350692	NA	NA	NA	NA	NA	2019-12-30	profileNA	anseriformes	106.354375350692	16.5422416723933
H5N1.NA.EPI_ISL_18242686.pelecaniformes.south_korea.NA.2023-03-06	H5N1	2023-03-06	2023.18	2023-03-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	NA	NA	NA	NA	NA	2023-03-06	profileNA	pelecaniformes	127.784630688405	36.341057964317
H5N1.2344b.EPI_ISL_17267428.passeriformes.japan.2.2022-12-21	H5N1	2022-12-21	2022.97	2022-12-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	hokkaido	jp.hk	43.3824165431654	142.542521870972	Asia / Japan / Hokkaido / Sapporo / NA	2022-12-21	profile002	passeriformes	142.542521870972	43.3824165431654
H5N1.2344b.EPI_ISL_17949961.passeriformes.japan.80.2023-03-10	H5N1	2023-03-10	2023.19	2023-03-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	kanagawa	jp.kn	35.4153490493937	139.338928797101	Asia / Japan / Kanagawa / Sagamihara / NA	2023-03-10	profile022	passeriformes	139.338928797101	35.4153490493937
H5N1.2344b.EPI_ISL_17949986.passeriformes.japan.80.2023-02-07	H5N1	2023-02-07	2023.1	2023-02-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	niigata	jp.ni	37.5201743528051	138.914818034069	Asia / Japan / Niigata / Shibata / NA	2023-02-07	profile022	passeriformes	138.914818034069	37.5201743528051
H5N1.NA.EPI_ISL_18066457.passeriformes.japan.NA.2023-02-06	H5N1	2023-02-06	2023.1	2023-02-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	fukuoka	jp.fo	33.5256575241002	130.666678342289	NA	2023-02-06	profileNA	passeriformes	130.666678342289	33.5256575241002
H5N1.NA.EPI_ISL_18066450.passeriformes.japan.NA.2023-01-06	H5N1	2023-01-06	2023.01	2023-01-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	miyazaki	jp.mz	32.1919114758892	131.298614512671	NA	2023-01-06	profileNA	passeriformes	131.298614512671	32.1919114758892
H5N1.NA.EPI_ISL_18007232.passeriformes.japan.NA.2023-03-24	H5N1	2023-03-24	2023.22	2023-03-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	niigata	jp.ni	37.5201743528051	138.914818034069	NA	2023-03-24	profileNA	passeriformes	138.914818034069	37.5201743528051
H5N1.NA.EPI_ISL_17527100.passeriformes.japan.NA.2023-01-28	H5N1	2023-01-28	2023.07	2023-01-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	NA	NA	NA	NA	NA	2023-01-28	profileNA	passeriformes	137.574137168765	37.3996665395305
H5N8.2344b.EPI_ISL_4061715.falconiformes.japan.10.2021-01-28	H5N8	2021-01-28	2021.07	2021-01-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	hokkaido	jp.hk	43.3824165431654	142.542521870972	Asia / Japan / Hokkaido / NA / NA	2021-01-28	profile006	falconiformes	142.542521870972	43.3824165431654
H5N1.2344b.EPI_ISL_15923322.falconiformes.japan.22.2022-09-25	H5N1	2022-09-25	2022.73	2022-09-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	kanagawa	jp.kn	35.4153490493937	139.338928797101	Asia / Japan / Kanagawa / NA / NA	2022-09-25	profile002	falconiformes	139.338928797101	35.4153490493937
H5N1.NA.EPI_ISL_17414669.falconiformes.china.NA.2022-10-09	H5N1	2022-10-09	2022.77	2022-10-01	eastern asia	china	chn	36.6848135465548	103.513718494908	beijing	cn.bj	40.1838367941588	116.40878248942	NA	2022-10-09	profileNA	falconiformes	116.40878248942	40.1838367941588
H5N8.2344b.EPI_ISL_1098830.gruiformes.japan.1.2021-01-19	H5N8	2021-01-19	2021.05	2021-01-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	kagoshima	jp.ks	30.9949222722596	130.419711465505	Asia / Japan / Kagoshima / NA / NA	2021-01-19	profile003	gruiformes	130.419711465505	30.9949222722596
H5N1.NA.EPI_ISL_18066454.gruiformes.japan.NA.2023-02-23	H5N1	2023-02-23	2023.15	2023-02-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	tokyo	jp.tk	35.1841142139823	139.539494434755	NA	2023-02-23	profileNA	gruiformes	139.539494434755	35.1841142139823
H5N6.2344b.EPI_ISL_3090099.na.china.61.2021-07-03	H5N6	2021-07-03	2021.5	2021-07-01	eastern asia	china	chn	36.6848135465548	103.513718494908	sichuan	cn.sc	30.6066264180489	102.711402322843	Asia / China / Sichuan Province / NA / NA	2021-07-03	profile018	na	102.711402322843	30.6066264180489
H5N6.2344b.EPI_ISL_3770740.na.china.73.2021-07-14	H5N6	2021-07-14	2021.53	2021-07-01	eastern asia	china	chn	36.6848135465548	103.513718494908	guangxi	cn.gx	23.82591453975	108.782865094166	Asia / China / Guangxi Zhuang Autonomous Region / NA / NA	2021-07-14	profile020	na	108.782865094166	23.82591453975
H5N6.2344b.EPI_ISL_16208999.na.china.126.2021-09-19	H5N6	2021-09-19	2021.72	2021-09-01	eastern asia	china	chn	36.6848135465548	103.513718494908	guangdong	cn.gd	23.33624359406	113.398153372919	Asia / China / Guangdong Province / NA / NA	2021-09-19	profile003	na	113.398153372919	23.33624359406
H5N6.2344b.EPI_ISL_16466440.na.china.126.2022-11-11	H5N6	2022-11-11	2022.86	2022-11-01	eastern asia	china	chn	36.6848135465548	103.513718494908	hunan	cn.hn	27.5978523947888	111.713471439142	Asia / China / Hunan Province / Changsha city / NA	2022-11-11	profile003	na	111.713471439142	27.5978523947888
H5N8.2344b.EPI_ISL_2555536.charadriiformes.china.1.2020-11-16	H5N8	2020-11-16	2020.87	2020-11-01	eastern asia	china	chn	36.6848135465548	103.513718494908	hubei	cn.hu	30.9806813015582	112.277189482252	Asia / China / Jiangxi Province / NA / NA	2020-11-16	profile003	charadriiformes	112.277189482252	30.9806813015582
H5N8.2344b.EPI_ISL_5260417.charadriiformes.china.1.2021-05-16	H5N8	2021-05-16	2021.37	2021-05-01	eastern asia	china	chn	36.6848135465548	103.513718494908	xizang	cn.xz	31.7354796576819	88.2546629070738	Asia / China / Tibet / NA / NA	2021-05-16	profile003	charadriiformes	88.2546629070738	31.7354796576819
H5N1.2344b.EPI_ISL_china_31.charadriiformes.china.19.2022-06-20	H5N1	2022-06-20	2022.47	2022-06-01	eastern asia	china	chn	36.6848135465548	103.513718494908	qinghai	cn.qh	35.7553973024078	96.0028538289268	Asia / China / Qinghai / NA / NA	2022-06-20	profile001	charadriiformes	96.0028538289268	35.7553973024078
H5N8.NA.EPI_ISL_8215663.charadriiformes.china.NA.2021-05-17	H5N8	2021-05-17	2021.37	2021-05-01	eastern asia	china	chn	36.6848135465548	103.513718494908	xizang	cn.xz	31.7354796576819	88.2546629070738	NA	2021-05-17	profileNA	charadriiformes	88.2546629070738	31.7354796576819
H5N8.2344b.EPI_ISL_16215736.galliformes.china.1.2020-12	H5N8	NA	NA	2020-12-01	eastern asia	china	chn	36.6848135465548	103.513718494908	NA	NA	NA	NA	Asia / China / NA / NA / NA	2020-12	profile003	galliformes	103.513718494908	36.6848135465548
H5N8.2344b.EPI_ISL_1191587.galliformes.czechia.1.2021-01-22	H5N8	2021-01-22	2021.06	2021-01-01	eastern europe	czechia	cze	49.7450575142012	15.3371651897674	jihočeský	cz.ck	49.0928166218663	14.4391547985202	Europe / Czech Republic / Jihocesky Kraj / Okres Tabor / Dlouha Lhota/Chynov; GPS 49.3561703 N, 14.7742128 E	2021-01-22	profile003	galliformes	14.4391547985202	49.0928166218663
H5N8.2344b.EPI_ISL_623074.galliformes.iraq.1.2020-05-12	H5N8	2020-05-12	2020.36	2020-05-01	western asia	iraq	irq	33.017872044376	43.8055120134245	ninawa	iq.ni	35.9913317126514	42.4617230992077	Asia / Iraq / Muhafazat Ninawa / NA / NA	2020-05-12	profile003	galliformes	42.4617230992077	35.9913317126514
H5N8.2344b.EPI_ISL_1009689.galliformes.south_korea.1.2021-01-03	H5N8	2021-01-03	2021.01	2021-01-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	chungcheongnam-do	kr.gn	36.5298116066164	126.847825775926	Asia / Korea / CN / NA / NA	2021-01-03	profile003	galliformes	126.847825775926	36.5298116066164
H5N8.2344b.EPI_ISL_1009682.galliformes.south_korea.1.2020-12-29	H5N8	2020-12-29	2020.99	2020-12-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	gyeonggi-do	kr.kg	37.5315346337798	127.181023197189	Asia / Korea / GG / NA / NA	2020-12-29	profile003	galliformes	127.181023197189	37.5315346337798
H5N1.2344b.EPI_ISL_12917757.galliformes.israel.2.2021-10-29	H5N1	2021-10-29	2021.82	2021-10-01	western asia	israel	isr	31.4459854424407	35.0090837317994	hazafon	il.hz	32.8188711917581	35.3874708538776	Asia / Israel / Northern District / Maayan Tzvi / NA	2021-10-29	profile002	galliformes	35.3874708538776	32.8188711917581
H5N1.2344b.EPI_ISL_15072538.galliformes.japan.2.2022-04-16	H5N1	2022-04-16	2022.29	2022-04-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	hokkaido	jp.hk	43.3824165431654	142.542521870972	Asia / Japan / Hokkaido / Shiraoi / NA	2022-04-16	profile002	galliformes	142.542521870972	43.3824165431654
H5N8.2344b.EPI_ISL_1009681.galliformes.south_korea.16.2020-12-29	H5N8	2020-12-29	2020.99	2020-12-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	chungcheongnam-do	kr.gn	36.5298116066164	126.847825775926	Asia / Korea / CN / NA / NA	2020-12-29	profile009	galliformes	126.847825775926	36.5298116066164
H5N1.2344b.EPI_ISL_17606851.galliformes.south_korea.19.2022-02-06	H5N1	2022-02-06	2022.1	2022-02-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	chungcheongnam-do	kr.gn	36.5298116066164	126.847825775926	Asia / Korea / CN / NA / NA	2022-02-06	profile001	galliformes	126.847825775926	36.5298116066164
H5N1.2344b.EPI_ISL_17606826.galliformes.south_korea.22.2021-12-05	H5N1	2021-12-05	2021.93	2021-12-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	jeollanam-do	kr.cn	34.8733358026855	126.897223705092	Asia / Korea / JN / NA / NA	2021-12-05	profile002	galliformes	126.897223705092	34.8733358026855
H5N6.2344b.EPI_ISL_6914131.galliformes.china.61.2021-06-10	H5N6	2021-06-10	2021.44	2021-06-01	eastern asia	china	chn	36.6848135465548	103.513718494908	chongqing	cn.cq	30.0551333912638	107.864488420692	Asia / China / Chongqinq Municipality / NA / NA	2021-06-10	profile018	galliformes	107.864488420692	30.0551333912638
H5N6.2344b.EPI_ISL_6760682.galliformes.china.61.2021-07	H5N6	NA	NA	2021-07-01	eastern asia	china	chn	36.6848135465548	103.513718494908	sichuan	cn.sc	30.6066264180489	102.711402322843	Asia / China / Sichuan Province / NA / NA	2021-07	profile018	galliformes	102.711402322843	30.6066264180489
H5N8.2344b.EPI_ISL_985185.galliformes.south_korea.79.2020-12-08	H5N8	2020-12-08	2020.93	2020-12-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	gyeonggi-do	kr.kg	37.5315346337798	127.181023197189	Asia / Korea / GG / NA / NA	2020-12-08	profile001	galliformes	127.181023197189	37.5315346337798
H5N1.2344b.EPI_ISL_17638141.galliformes.japan.80.2023-03-27	H5N1	2023-03-27	2023.23	2023-03-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	hokkaido	jp.hk	43.3824165431654	142.542521870972	Asia / Japan / Hokkaido / Chitose / NA	2023-03-27	profile022	galliformes	142.542521870972	43.3824165431654
H5N8.2344b.EPI_ISL_7381448.galliformes.china.205.2021-07	H5N8	NA	NA	2021-07-01	eastern asia	china	chn	36.6848135465548	103.513718494908	guangxi	cn.gx	23.82591453975	108.782865094166	Asia / China / Guangxi Zhuang Autonomous Region / NA / NA	2021-07	profile003	galliformes	108.782865094166	23.82591453975
H5N8.2344b.EPI_ISL_11504587.galliformes.vietnam.205.2021-12-01	H5N8	2021-12-01	2021.92	2021-12-01	south-eastern asia	vietnam	vnm	16.5422416723933	106.354375350692	lạng sơn	vn.ls	21.8383841621594	106.620963954319	Asia / Vietnam / Tinh Lang Son / NA / NA	2021-12-01	profile003	galliformes	106.620963954319	21.8383841621594
H5N6.2344b.EPI_ISL_china_1.galliformes.china.314.2022-02-28	H5N6	2022-02-28	2022.16	2022-02-01	eastern asia	china	chn	36.6848135465548	103.513718494908	shandong	cn.sd	36.3536638777003	118.136153809721	Asia / China / Shandong / NA / NA	2022-02-28	profile020	galliformes	118.136153809721	36.3536638777003
H9N2.NA.EPI_ISL_14223939.galliformes.china.NA.2021-11-30	H9N2	2021-11-30	2021.91	2021-11-01	eastern asia	china	chn	36.6848135465548	103.513718494908	NA	NA	NA	NA	NA	2021-11-30	profileNA	galliformes	103.513718494908	36.6848135465548
H5N6.NA.EPI_ISL_283971.galliformes.china.NA.2017-07-15	H5N6	2017-07-15	2017.53	2017-07-01	eastern asia	china	chn	36.6848135465548	103.513718494908	guangxi	cn.gx	23.82591453975	108.782865094166	NA	2017-07-15	profileNA	galliformes	108.782865094166	23.82591453975
H5N1.NA.EPI_ISL_18284468.galliformes.japan.NA.2022-12-05	H5N1	2022-12-05	2022.93	2022-12-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	aichi	jp.ai	35.0354821249241	137.211818235863	NA	2022-12-05	profileNA	galliformes	137.211818235863	35.0354821249241
H5N1.NA.EPI_ISL_18284463.galliformes.japan.NA.2022-11-13	H5N1	2022-11-13	2022.87	2022-11-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	hyōgo	jp.hg	35.0390049694389	134.828550655208	NA	2022-11-13	profileNA	galliformes	134.828550655208	35.0390049694389
H5N1.NA.EPI_ISL_18284464.galliformes.japan.NA.2022-11-04	H5N1	2022-11-04	2022.84	2022-11-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	ibaraki	jp.ib	36.3027610877484	140.318971903473	NA	2022-11-04	profileNA	galliformes	140.318971903473	36.3027610877484
H5N1.NA.EPI_ISL_18284465.galliformes.japan.NA.2022-11-01	H5N1	2022-11-01	2022.83	2022-11-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	kagawa	jp.kg	34.217379070784	133.968927545016	NA	2022-11-01	profileNA	galliformes	133.968927545016	34.217379070784
H5N1.NA.EPI_ISL_18284475.galliformes.japan.NA.2022-12-21	H5N1	2022-12-21	2022.97	2022-12-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	miyazaki	jp.mz	32.1919114758892	131.298614512671	NA	2022-12-21	profileNA	galliformes	131.298614512671	32.1919114758892
H5N1.NA.EPI_ISL_16831291.galliformes.japan.NA.2022-04-13	H5N1	2022-04-13	2022.28	2022-04-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	NA	NA	NA	NA	NA	2022-04-13	profile002	galliformes	137.574137168765	37.3996665395305
H5N8.2344b.EPI_ISL_5260468.podicipediformes.china.1.2021-06-15	H5N8	2021-06-15	2021.45	2021-06-01	eastern asia	china	chn	36.6848135465548	103.513718494908	ningxia hui	cn.nx	37.2602231520297	106.161545856493	Asia / China / Ningxia / NA / NA	2021-06-15	profile003	podicipediformes	106.161545856493	37.2602231520297
H5N8.2344b.EPI_ISL_5260467.podicipediformes.china.1.2021-06-05	H5N8	2021-06-05	2021.42	2021-06-01	eastern asia	china	chn	36.6848135465548	103.513718494908	shaanxi	cn.sa	35.1531910315733	108.845281415025	Asia / China / Shaanxi / NA / NA	2021-06-05	profile003	podicipediformes	108.845281415025	35.1531910315733
H5N1.2344b.EPI_ISL_china_28.podicipediformes.china.19.2022-07-21	H5N1	2022-07-21	2022.55	2022-07-01	eastern asia	china	chn	36.6848135465548	103.513718494908	qinghai	cn.qh	35.7553973024078	96.0028538289268	Asia / China / Qinghai / NA / NA	2022-07-21	profile001	podicipediformes	96.0028538289268	35.7553973024078
H3N8.NA.EPI_ISL_4031551.charadriiformes.china.NA.2019-06-11	H3N8	2019-06-11	2019.44	2019-06-01	eastern asia	china	chn	36.6848135465548	103.513718494908	NA	NA	NA	NA	NA	2019-06-11	profileNA	charadriiformes	103.513718494908	36.6848135465548
H3N8.NA.EPI_ISL_243486.charadriiformes.netherlands.NA.2010-10-09	H3N8	2010-10-09	2010.77	2010-10-01	western europe	netherlands	nld	52.2573048104135	5.56251311224367	NA	NA	NA	NA	NA	2010-10-09	profile002	charadriiformes	5.56251311224367	52.2573048104135
