scientificName,class,order,family,vernacularName
Culex mattinglyi,Insecta,Diptera,Culicidae,NA
Culex mirificus,Insecta,Diptera,Culicidae,NA
Culex miraculosus,Insecta,Diptera,Culicidae,NA
Culex mimulus,Insecta,Diptera,Culicidae,NA
Culex mimuloides,Insecta,Diptera,Culicidae,NA
Culex murrelli,Insecta,Diptera,Culicidae,NA
Culex musarum,Insecta,Diptera,Culicidae,NA
Culex mollis,Insecta,Diptera,Culicidae,NA
Culex mundulus,Insecta,Diptera,Culicidae,NA
Culex nigripalpus,Insecta,Diptera,Culicidae,NA
Culex ninagongoensis,Insecta,Diptera,Culicidae,NA
Culex nakuruensis,Insecta,Diptera,Culicidae,NA
Culex neavei,Insecta,Diptera,Culicidae,NA
Culex ornatothoracis,Insecta,Diptera,Culicidae,NA
Culex ousqua,Insecta,Diptera,Culicidae,NA
Culex omani,Insecta,Diptera,Culicidae,NA
Culex orientalis,Insecta,Diptera,Culicidae,NA
Culex palpalis,Insecta,Diptera,Culicidae,NA
Culex paramaxi,Insecta,Diptera,Culicidae,NA
Culex pacificus,Insecta,Diptera,Culicidae,NA
Culex pajoti,Insecta,Diptera,Culicidae,NA
Culex fernandezi,Insecta,Diptera,Culicidae,NA
Culex fasyi,Insecta,Diptera,Culicidae,NA
Culex fuscocephala,Insecta,Diptera,Culicidae,NA
Culex foliaceus,Insecta,Diptera,Culicidae,NA
Culex eduardoi,Insecta,Diptera,Culicidae,NA
Culex duttoni,Insecta,Diptera,Culicidae,NA
Culex erythrothorax,Insecta,Diptera,Culicidae,NA
Culex edwardsi,Insecta,Diptera,Culicidae,NA
Culex guayasi,Insecta,Diptera,Culicidae,NA
Culex grahamii,Insecta,Diptera,Culicidae,NA
Culex guizhouensis,Insecta,Diptera,Culicidae,NA
Culex guiarti,Insecta,Diptera,Culicidae,NA
Culex garciai,Insecta,Diptera,Culicidae,NA
Culex gameti,Insecta,Diptera,Culicidae,NA
Culex delys,Insecta,Diptera,Culicidae,NA
Culex declarator,Insecta,Diptera,Culicidae,NA
Culex diengensis,Insecta,Diptera,Culicidae,NA
Culex demeilloni,Insecta,Diptera,Culicidae,NA
Culex dohenyi,Insecta,Diptera,Culicidae,NA
Culex diplophyllum,Insecta,Diptera,Culicidae,NA
Culex duplicator,Insecta,Diptera,Culicidae,NA
Culex dolosus,Insecta,Diptera,Culicidae,NA
Culex comorensis,Insecta,Diptera,Culicidae,NA
Culex chorleyi,Insecta,Diptera,Culicidae,NA
Culex covagarciai,Insecta,Diptera,Culicidae,NA
Culex coronator,Insecta,Diptera,Culicidae,NA
Culex curvibrachius,Insecta,Diptera,Culicidae,NA
Culex crinicauda,Insecta,Diptera,Culicidae,NA
Culex decens,Insecta,Diptera,Culicidae,NA
Culex cuyanus,Insecta,Diptera,Culicidae,NA
Culex bukavuensis,Insecta,Diptera,Culicidae,NA
Culex calurus,Insecta,Diptera,Culicidae,NA
Culex camposi,Insecta,Diptera,Culicidae,NA
Culex carcinoxenus,Insecta,Diptera,Culicidae,NA
Culex carleti,Insecta,Diptera,Culicidae,NA
Culex castelli,Insecta,Diptera,Culicidae,NA
Culex chidesteri,Insecta,Diptera,Culicidae,NA
Culex chitae,Insecta,Diptera,Culicidae,NA
Culex bickleyi,Insecta,Diptera,Culicidae,NA
Culex bidens,Insecta,Diptera,Culicidae,NA
Culex bihamatus,Insecta,Diptera,Culicidae,NA
Culex bonneae,Insecta,Diptera,Culicidae,NA
Culex brami,Insecta,Diptera,Culicidae,NA
Culex brethesi,Insecta,Diptera,Culicidae,NA
Culex brevispinosus,Insecta,Diptera,Culicidae,NA
Culex brumpti,Insecta,Diptera,Culicidae,NA
Culex iyengari,Insecta,Diptera,Culicidae,NA
Culex invidiosus,Insecta,Diptera,Culicidae,NA
Culex interrogator,Insecta,Diptera,Culicidae,NA
Culex lahillei,Insecta,Diptera,Culicidae,NA
Culex kesseli,Insecta,Diptera,Culicidae,NA
Culex janitor,Insecta,Diptera,Culicidae,NA
Culex jacksoni,Insecta,Diptera,Culicidae,NA
Culex huangae,Insecta,Diptera,Culicidae,NA
Culex hopkinsi,Insecta,Diptera,Culicidae,NA
Culex hancocki,Insecta,Diptera,Culicidae,NA
Culex habilitator,Insecta,Diptera,Culicidae,NA
Culex ingrami,Insecta,Diptera,Culicidae,NA
Culex inflictus,Insecta,Diptera,Culicidae,NA
Culex incognitus,Insecta,Diptera,Culicidae,NA
Culex hutchinsoni,Insecta,Diptera,Culicidae,NA
Culex gelidus,Insecta,Diptera,Culicidae,NA
Culex globocoxitus,Insecta,Diptera,Culicidae,NA
Aedeomyia africana,Insecta,Diptera,Culicidae,NA
Aedeomyia furfurea,Insecta,Diptera,Culicidae,NA
Aedeomyia venustipes,Insecta,Diptera,Culicidae,NA
Aedeomyia squamipennis,Insecta,Diptera,Culicidae,NA
Aedeomyia pauliani,Insecta,Diptera,Culicidae,NA
Aedeomyia madagascarica,Insecta,Diptera,Culicidae,NA
Aedeomyia catasticta,Insecta,Diptera,Culicidae,NA
Ayurakitia peytoni,Insecta,Diptera,Culicidae,NA
Verrallina azureosquamatus,Insecta,Diptera,Culicidae,NA
Verrallina lugubris,Insecta,Diptera,Culicidae,NA
Verrallina mccormicki,Insecta,Diptera,Culicidae,NA
Verrallina milnensis,Insecta,Diptera,Culicidae,NA
Verrallina multifolium,Insecta,Diptera,Culicidae,NA
Verrallina obsoleta,Insecta,Diptera,Culicidae,NA
Verrallina parasimilis,Insecta,Diptera,Culicidae,NA
Verrallina pipkini,Insecta,Diptera,Culicidae,NA
Verrallina quadrifolium,Insecta,Diptera,Culicidae,NA
Verrallina quadrispinata,Insecta,Diptera,Culicidae,NA
Verrallina reesi,Insecta,Diptera,Culicidae,NA
Verrallina sentania,Insecta,Diptera,Culicidae,NA
Verrallina similis,Insecta,Diptera,Culicidae,NA
Verrallina simpla,Insecta,Diptera,Culicidae,NA
Verrallina trispinata,Insecta,Diptera,Culicidae,NA
Verrallina vanapa,Insecta,Diptera,Culicidae,NA
Verrallina variabilis,Insecta,Diptera,Culicidae,NA
Verrallina bifoliata,Insecta,Diptera,Culicidae,NA
Verrallina bancrofti,Insecta,Diptera,Culicidae,NA
Verrallina carmenti,Insecta,Diptera,Culicidae,NA
Verrallina butleri,Insecta,Diptera,Culicidae,NA
Verrallina dux,Insecta,Diptera,Culicidae,NA
Verrallina cuccioi,Insecta,Diptera,Culicidae,NA
Verrallina foliformis,Insecta,Diptera,Culicidae,NA
Verrallina embiensis,Insecta,Diptera,Culicidae,NA
Verrallina killertonis,Insecta,Diptera,Culicidae,NA
Verrallina funerea,Insecta,Diptera,Culicidae,NA
Verrallina lineata,Insecta,Diptera,Culicidae,NA
Verrallina leilae,Insecta,Diptera,Culicidae,NA
Verrallina abdita,Insecta,Diptera,Culicidae,NA
Verrallina indecorabilis,Insecta,Diptera,Culicidae,NA
Verrallina hamistylus,Insecta,Diptera,Culicidae,NA
Verrallina fragilis,Insecta,Diptera,Culicidae,NA
Verrallina consonensis,Insecta,Diptera,Culicidae,NA
Verrallina stunga,Insecta,Diptera,Culicidae,NA
Verrallina srilankensis,Insecta,Diptera,Culicidae,NA
Verrallina yusafi,Insecta,Diptera,Culicidae,NA
Verrallina uniformis,Insecta,Diptera,Culicidae,NA
Verrallina pahangi,Insecta,Diptera,Culicidae,NA
Verrallina nobukonis,Insecta,Diptera,Culicidae,NA
Verrallina robertsi,Insecta,Diptera,Culicidae,NA
Verrallina ramalingami,Insecta,Diptera,Culicidae,NA
Verrallina sohni,Insecta,Diptera,Culicidae,NA
Verrallina spermatheca,Insecta,Diptera,Culicidae,NA
Verrallina seculata,Insecta,Diptera,Culicidae,NA
Verrallina singularis,Insecta,Diptera,Culicidae,NA
Verrallina rara,Insecta,Diptera,Culicidae,NA
Verrallina agrestis,Insecta,Diptera,Culicidae,NA
Verrallina andamanensis,Insecta,Diptera,Culicidae,NA
Verrallina atriisimilis,Insecta,Diptera,Culicidae,NA
Verrallina campylostylus,Insecta,Diptera,Culicidae,NA
Verrallina assamensis,Insecta,Diptera,Culicidae,NA
Verrallina atria,Insecta,Diptera,Culicidae,NA
Verrallina indica,Insecta,Diptera,Culicidae,NA
Verrallina hispida,Insecta,Diptera,Culicidae,NA
Verrallina harrisonica,Insecta,Diptera,Culicidae,NA
Verrallina gibbosa,Insecta,Diptera,Culicidae,NA
Verrallina komponga,Insecta,Diptera,Culicidae,NA
Verrallina johorensis,Insecta,Diptera,Culicidae,NA
Verrallina johnsoni,Insecta,Diptera,Culicidae,NA
Verrallina iriomotensis,Insecta,Diptera,Culicidae,NA
Verrallina clavata,Insecta,Diptera,Culicidae,NA
Verrallina ceylonica,Insecta,Diptera,Culicidae,NA
Verrallina ceylonica,Insecta,Diptera,Culicidae,NA
Verrallina cauta,Insecta,Diptera,Culicidae,NA
Verrallina cyrtolabis,Insecta,Diptera,Culicidae,NA
Verrallina cretata,Insecta,Diptera,Culicidae,NA
Verrallina comosa,Insecta,Diptera,Culicidae,NA
Verrallina comata,Insecta,Diptera,Culicidae,NA
Verrallina panayensis,Insecta,Diptera,Culicidae,NA
Verrallina petroelephantus,Insecta,Diptera,Culicidae,NA
Verrallina philippinensis,Insecta,Diptera,Culicidae,NA
Verrallina phnoma,Insecta,Diptera,Culicidae,NA
Verrallina latipennis,Insecta,Diptera,Culicidae,NA
Verrallina leicesteri,Insecta,Diptera,Culicidae,NA
Verrallina macrodixoa,Insecta,Diptera,Culicidae,NA
Verrallina margarsen,Insecta,Diptera,Culicidae,NA
Verrallina neomacrodixoa,Insecta,Diptera,Culicidae,NA
Verrallina nigrotarsis,Insecta,Diptera,Culicidae,NA
Verrallina notabilis,Insecta,Diptera,Culicidae,NA
Verrallina nubicolus,Insecta,Diptera,Culicidae,NA
Verrallina prioekanensis,Insecta,Diptera,Culicidae,NA
Verrallina protuberans,Insecta,Diptera,Culicidae,NA
Verrallina pseudodiurna,Insecta,Diptera,Culicidae,NA
Verrallina pseudomediofasciata,Insecta,Diptera,Culicidae,NA
Verrallina torosa,Insecta,Diptera,Culicidae,NA
Verrallina taeniata,Insecta,Diptera,Culicidae,NA
Verrallina vallistris,Insecta,Diptera,Culicidae,NA
Verrallina unca,Insecta,Diptera,Culicidae,NA
Verrallina virilis,Insecta,Diptera,Culicidae,NA
Verrallina varietas,Insecta,Diptera,Culicidae,NA
Verrallina yerburyi,Insecta,Diptera,Culicidae,NA
Verrallina rami,Insecta,Diptera,Culicidae,NA
Verrallina pseudovarietas,Insecta,Diptera,Culicidae,NA
Verrallina sabahensis,Insecta,Diptera,Culicidae,NA
Psorophora stonei,Insecta,Diptera,Culicidae,NA
Psorophora saeva,Insecta,Diptera,Culicidae,NA
Psorophora holmbergii,Insecta,Diptera,Culicidae,NA
Psorophora howardii,Insecta,Diptera,Culicidae,NA
Psorophora ciliata,Insecta,Diptera,Culicidae,NA
Psorophora cilipes,Insecta,Diptera,Culicidae,NA
Psorophora pallescens,Insecta,Diptera,Culicidae,NA
Psorophora pilipes,Insecta,Diptera,Culicidae,NA
Psorophora lineata,Insecta,Diptera,Culicidae,NA
Psorophora ochripes,Insecta,Diptera,Culicidae,NA
Psorophora pseudoalbipes,Insecta,Diptera,Culicidae,NA
Psorophora pseudomelanota,Insecta,Diptera,Culicidae,NA
Psorophora mexicana,Insecta,Diptera,Culicidae,NA
Psorophora pilosa,Insecta,Diptera,Culicidae,NA
Psorophora totonaci,Insecta,Diptera,Culicidae,NA
Psorophora varipes,Insecta,Diptera,Culicidae,NA
Psorophora horrida,Insecta,Diptera,Culicidae,NA
Psorophora forceps,Insecta,Diptera,Culicidae,NA
Psorophora lanei,Insecta,Diptera,Culicidae,NA
Psorophora johnstonii,Insecta,Diptera,Culicidae,NA
Psorophora lutzii,Insecta,Diptera,Culicidae,NA
Psorophora longipalpus,Insecta,Diptera,Culicidae,NA
Psorophora melanota,Insecta,Diptera,Culicidae,NA
Psorophora mathesoni,Insecta,Diptera,Culicidae,NA
Psorophora amazonica,Insecta,Diptera,Culicidae,NA
Psorophora albipes,Insecta,Diptera,Culicidae,NA
Psorophora circumflava,Insecta,Diptera,Culicidae,NA
Psorophora champerico,Insecta,Diptera,Culicidae,NA
Psorophora discrucians,Insecta,Diptera,Culicidae,NA
Psorophora cyanescens,Insecta,Diptera,Culicidae,NA
Psorophora fiebrigi,Insecta,Diptera,Culicidae,NA
Psorophora ferox,Insecta,Diptera,Culicidae,NA
Psorophora albigenu,Insecta,Diptera,Culicidae,NA
Psorophora pruinosa,Insecta,Diptera,Culicidae,NA
Psorophora pygmaea,Insecta,Diptera,Culicidae,NA
Psorophora santamarinai,Insecta,Diptera,Culicidae,NA
Psorophora signipennis,Insecta,Diptera,Culicidae,NA
Psorophora varinervis,Insecta,Diptera,Culicidae,NA
Psorophora dimidiata,Insecta,Diptera,Culicidae,NA
Psorophora discolor,Insecta,Diptera,Culicidae,NA
Psorophora funiculus,Insecta,Diptera,Culicidae,NA
Psorophora infinis,Insecta,Diptera,Culicidae,NA
Psorophora insularia,Insecta,Diptera,Culicidae,NA
Psorophora jamaicensis,Insecta,Diptera,Culicidae,NA
Psorophora leucocnemis,Insecta,Diptera,Culicidae,NA
Psorophora paulli,Insecta,Diptera,Culicidae,NA
Psorophora confinnis,Insecta,Diptera,Culicidae,NA
Psorophora columbiae,Insecta,Diptera,Culicidae,NA
Psorophora cingulata,Insecta,Diptera,Culicidae,NA
Opifex fuscus,Insecta,Diptera,Culicidae,NA
Opifex chathamicus,Insecta,Diptera,Culicidae,NA
Armigeres alkatirii,Insecta,Diptera,Culicidae,NA
Armigeres apoensis,Insecta,Diptera,Culicidae,NA
Armigeres aureolineatus,Insecta,Diptera,Culicidae,NA
Armigeres azurini,Insecta,Diptera,Culicidae,NA
Armigeres confusus,Insecta,Diptera,Culicidae,NA
Armigeres conjungens,Insecta,Diptera,Culicidae,NA
Armigeres denbesteni,Insecta,Diptera,Culicidae,NA
Armigeres durhami,Insecta,Diptera,Culicidae,NA
Armigeres baisasi,Insecta,Diptera,Culicidae,NA
Armigeres bhayungi,Insecta,Diptera,Culicidae,NA
Armigeres breinli,Insecta,Diptera,Culicidae,NA
Armigeres candelabrifer,Insecta,Diptera,Culicidae,NA
Armigeres joloensis,Insecta,Diptera,Culicidae,NA
Armigeres hybridus,Insecta,Diptera,Culicidae,NA
Armigeres kesseli,Insecta,Diptera,Culicidae,NA
Armigeres jugraensis,Insecta,Diptera,Culicidae,NA
Armigeres fimbriatus,Insecta,Diptera,Culicidae,NA
Armigeres ejercitoi,Insecta,Diptera,Culicidae,NA
Armigeres giveni,Insecta,Diptera,Culicidae,NA
Armigeres foliatus,Insecta,Diptera,Culicidae,NA
Armigeres maiae,Insecta,Diptera,Culicidae,NA
Armigeres mahantai,Insecta,Diptera,Culicidae,NA
Armigeres manalangi,Insecta,Diptera,Culicidae,NA
Armigeres malayi,Insecta,Diptera,Culicidae,NA
Armigeres kuchingensis,Insecta,Diptera,Culicidae,NA
Armigeres kinabaluensis,Insecta,Diptera,Culicidae,NA
Armigeres laoensis,Insecta,Diptera,Culicidae,NA
Armigeres lacuum,Insecta,Diptera,Culicidae,NA
Armigeres yunnanensis,Insecta,Diptera,Culicidae,NA
Armigeres theobaldi,Insecta,Diptera,Culicidae,NA
Armigeres subalbatus,Insecta,Diptera,Culicidae,NA
Armigeres setifer,Insecta,Diptera,Culicidae,NA
Armigeres obturbans,Insecta,Diptera,Culicidae,NA
Armigeres moultoni,Insecta,Diptera,Culicidae,NA
Armigeres milnensis,Insecta,Diptera,Culicidae,NA
Armigeres maximus,Insecta,Diptera,Culicidae,NA
Armigeres seticoxitus,Insecta,Diptera,Culicidae,NA
Armigeres sembeli,Insecta,Diptera,Culicidae,NA
Armigeres papuensis,Insecta,Diptera,Culicidae,NA
Armigeres pallithorax,Insecta,Diptera,Culicidae,NA
Armigeres annulitarsis,Insecta,Diptera,Culicidae,NA
Armigeres annulipalpis,Insecta,Diptera,Culicidae,NA
Armigeres menglaensis,Insecta,Diptera,Culicidae,NA
Armigeres omissus,Insecta,Diptera,Culicidae,NA
Armigeres longipalpis,Insecta,Diptera,Culicidae,NA
Armigeres magnus,Insecta,Diptera,Culicidae,NA
Armigeres traubi,Insecta,Diptera,Culicidae,NA
Armigeres ventralis,Insecta,Diptera,Culicidae,NA
Armigeres pectinatus,Insecta,Diptera,Culicidae,NA
Armigeres pendulus,Insecta,Diptera,Culicidae,NA
Armigeres dentatus,Insecta,Diptera,Culicidae,NA
Armigeres digitatus,Insecta,Diptera,Culicidae,NA
Armigeres balteatus,Insecta,Diptera,Culicidae,NA
Armigeres cingulatus,Insecta,Diptera,Culicidae,NA
Armigeres inchoatus,Insecta,Diptera,Culicidae,NA
Armigeres lepidocoxitus,Insecta,Diptera,Culicidae,NA
Armigeres dolichocephalus,Insecta,Diptera,Culicidae,NA
Armigeres flavus,Insecta,Diptera,Culicidae,NA
Armigeres vimoli,Insecta,Diptera,Culicidae,NA
Eretmapodites eouzani,Insecta,Diptera,Culicidae,NA
Haemagogus clarki,Insecta,Diptera,Culicidae,NA
Haemagogus leucocelaenus,Insecta,Diptera,Culicidae,NA
Haemagogus leucotaeniatus,Insecta,Diptera,Culicidae,NA
Haemagogus leucophoebus,Insecta,Diptera,Culicidae,NA
Haemagogus celeste,Insecta,Diptera,Culicidae,NA
Haemagogus capricornii,Insecta,Diptera,Culicidae,NA
Haemagogus chrysochlorus,Insecta,Diptera,Culicidae,NA
Haemagogus chalcospilans,Insecta,Diptera,Culicidae,NA
Haemagogus argyromeris,Insecta,Diptera,Culicidae,NA
Haemagogus andinus,Insecta,Diptera,Culicidae,NA
Haemagogus boshelli,Insecta,Diptera,Culicidae,NA
Haemagogus baresi,Insecta,Diptera,Culicidae,NA
Haemagogus aeritinctus,Insecta,Diptera,Culicidae,NA
Haemagogus acutisentis,Insecta,Diptera,Culicidae,NA
Haemagogus anastasionis,Insecta,Diptera,Culicidae,NA
Haemagogus albomaculatus,Insecta,Diptera,Culicidae,NA
Haemagogus soperi,Insecta,Diptera,Culicidae,NA
Haemagogus spegazzinii,Insecta,Diptera,Culicidae,NA
Haemagogus splendens,Insecta,Diptera,Culicidae,NA
Haemagogus tropicalis,Insecta,Diptera,Culicidae,NA
Haemagogus mesodentatus,Insecta,Diptera,Culicidae,NA
Haemagogus nebulosus,Insecta,Diptera,Culicidae,NA
Haemagogus panarchys,Insecta,Diptera,Culicidae,NA
Haemagogus regalis,Insecta,Diptera,Culicidae,NA
Haemagogus equinus,Insecta,Diptera,Culicidae,NA
Haemagogus iridicolor,Insecta,Diptera,Culicidae,NA
Haemagogus janthinomys,Insecta,Diptera,Culicidae,NA
Haemagogus lucifer,Insecta,Diptera,Culicidae,NA
Heizmannia thelmae,Insecta,Diptera,Culicidae,NA
Heizmannia tripunctata,Insecta,Diptera,Culicidae,NA
Heizmannia lui,Insecta,Diptera,Culicidae,NA
Heizmannia occidentayunnana,Insecta,Diptera,Culicidae,NA
Heizmannia catesi,Insecta,Diptera,Culicidae,NA
Heizmannia discrepans,Insecta,Diptera,Culicidae,NA
Heizmannia achaetae,Insecta,Diptera,Culicidae,NA
Heizmannia tengchongensis,Insecta,Diptera,Culicidae,NA
Heizmannia taiwanensis,Insecta,Diptera,Culicidae,NA
Heizmannia viridis,Insecta,Diptera,Culicidae,NA
Heizmannia ruiliensis,Insecta,Diptera,Culicidae,NA
Heizmannia reidi,Insecta,Diptera,Culicidae,NA
Heizmannia scintillans,Insecta,Diptera,Culicidae,NA
Heizmannia scanloni,Insecta,Diptera,Culicidae,NA
Heizmannia persimilis,Insecta,Diptera,Culicidae,NA
Heizmannia menglianeroides,Insecta,Diptera,Culicidae,NA
Heizmannia proxima,Insecta,Diptera,Culicidae,NA
Heizmannia propinqua,Insecta,Diptera,Culicidae,NA
Heizmannia macdonaldi,Insecta,Diptera,Culicidae,NA
Heizmannia lii,Insecta,Diptera,Culicidae,NA
Heizmannia menglianensis,Insecta,Diptera,Culicidae,NA
Heizmannia mattinglyi,Insecta,Diptera,Culicidae,NA
Heizmannia himalayensis,Insecta,Diptera,Culicidae,NA
Heizmannia indica,Insecta,Diptera,Culicidae,NA
Heizmannia kana,Insecta,Diptera,Culicidae,NA
Heizmannia kanhsienensis,Insecta,Diptera,Culicidae,NA
Heizmannia demeilloni,Insecta,Diptera,Culicidae,NA
Heizmannia funerea,Insecta,Diptera,Culicidae,NA
Heizmannia greenii,Insecta,Diptera,Culicidae,NA
Heizmannia heterospina,Insecta,Diptera,Culicidae,NA
Heizmannia chengi,Insecta,Diptera,Culicidae,NA
Heizmannia communis,Insecta,Diptera,Culicidae,NA
Heizmannia complex,Insecta,Diptera,Culicidae,NA
Heizmannia covelli,Insecta,Diptera,Culicidae,NA
Heizmannia aurea,Insecta,Diptera,Culicidae,NA
Heizmannia aureochaeta,Insecta,Diptera,Culicidae,NA
Heizmannia carteri,Insecta,Diptera,Culicidae,NA
Heizmannia chandi,Insecta,Diptera,Culicidae,NA
Aedes malayensis,Insecta,Diptera,Culicidae,NA
Aedes malikuli,Insecta,Diptera,Culicidae,NA
Aedes luteocephalus,Insecta,Diptera,Culicidae,NA
Aedes maehleri,Insecta,Diptera,Culicidae,NA
Aedes masseyi,Insecta,Diptera,Culicidae,NA
Aedes mattinglyorum,Insecta,Diptera,Culicidae,NA
Aedes marshallensis,Insecta,Diptera,Culicidae,NA
Aedes mascarensis,Insecta,Diptera,Culicidae,NA
Aedes metallicus,Insecta,Diptera,Culicidae,NA
Aedes mickevichae,Insecta,Diptera,Culicidae,NA
Aedes maxgermaini,Insecta,Diptera,Culicidae,NA
Aedes mediopunctatus,Insecta,Diptera,Culicidae,NA
Aedes neoafricanus,Insecta,Diptera,Culicidae,NA
Aedes neogalloisi,Insecta,Diptera,Culicidae,NA
Aedes mpusiensis,Insecta,Diptera,Culicidae,NA
Aedes muroafcete,Insecta,Diptera,Culicidae,NA
Aedes opok,Insecta,Diptera,Culicidae,NA
Aedes novalbopictus,Insecta,Diptera,Culicidae,NA
Aedes njombiensis,Insecta,Diptera,Culicidae,NA
Aedes neopandani,Insecta,Diptera,Culicidae,NA
Aedes paullusi,Insecta,Diptera,Culicidae,NA
Aedes patriciae,Insecta,Diptera,Culicidae,NA
Aedes pandani,Insecta,Diptera,Culicidae,NA
Aedes galloisi,Insecta,Diptera,Culicidae,NA
Aedes palauensis,Insecta,Diptera,Culicidae,NA
Aedes polynesiensis,Insecta,Diptera,Culicidae,NA
Aedes pia,Insecta,Diptera,Culicidae,NA
Aedes perplexus,Insecta,Diptera,Culicidae,NA
Aedes pernotatus,Insecta,Diptera,Culicidae,NA
Aedes pseudonigeria,Insecta,Diptera,Culicidae,NA
Aedes pseudoafricanus,Insecta,Diptera,Culicidae,NA
Aedes pseudalbopictus,Insecta,Diptera,Culicidae,NA
Aedes poweri,Insecta,Diptera,Culicidae,NA
Aedes pseudoscutellaris,Insecta,Diptera,Culicidae,NA
Aedes quasiscutellaris,Insecta,Diptera,Culicidae,NA
Aedes rhungkiangensis,Insecta,Diptera,Culicidae,NA
Aedes riversi,Insecta,Diptera,Culicidae,NA
Aedes robinsoni,Insecta,Diptera,Culicidae,NA
Aedes rotanus,Insecta,Diptera,Culicidae,NA
Aedes rotumae,Insecta,Diptera,Culicidae,NA
Aedes ruwenzori,Insecta,Diptera,Culicidae,NA
Aedes saimedres,Insecta,Diptera,Culicidae,NA
Aedes saipanensis,Insecta,Diptera,Culicidae,NA
Aedes sampi,Insecta,Diptera,Culicidae,NA
Aedes schwetzi,Insecta,Diptera,Culicidae,NA
Aedes scutellaris,Insecta,Diptera,Culicidae,NA
Aedes scutoscriptus,Insecta,Diptera,Culicidae,NA
Aedes seampi,Insecta,Diptera,Culicidae,NA
Aedes seatoi,Insecta,Diptera,Culicidae,NA
Aedes sibiricus,Insecta,Diptera,Culicidae,NA
Aedes segermanae,Insecta,Diptera,Culicidae,NA
Aedes soleatus,Insecta,Diptera,Culicidae,NA
Aedes simpsoni,Insecta,Diptera,Culicidae,NA
Aedes subalbopictus,Insecta,Diptera,Culicidae,NA
Aedes strelitziae,Insecta,Diptera,Culicidae,NA
Aedes tabu,Insecta,Diptera,Culicidae,NA
Aedes subargenteus,Insecta,Diptera,Culicidae,NA
Aedes tulagiensis,Insecta,Diptera,Culicidae,NA
Aedes tongae,Insecta,Diptera,Culicidae,NA
Aedes upolensis,Insecta,Diptera,Culicidae,NA
Aedes unilineatus,Insecta,Diptera,Culicidae,NA
Aedes varuae,Insecta,Diptera,Culicidae,NA
Aedes usambara,Insecta,Diptera,Culicidae,NA
Aedes w-album,Insecta,Diptera,Culicidae,NA
Aedes vinsoni,Insecta,Diptera,Culicidae,NA
Aedes wadai,Insecta,Diptera,Culicidae,NA
Aedes woodi,Insecta,Diptera,Culicidae,NA
Aedes demeilloni,Insecta,Diptera,Culicidae,NA
Aedes denderensis,Insecta,Diptera,Culicidae,NA
Aedes dendrophilus,Insecta,Diptera,Culicidae,NA
Aedes desmotes,Insecta,Diptera,Culicidae,NA
Aedes craggi,Insecta,Diptera,Culicidae,NA
Aedes cretinus,Insecta,Diptera,Culicidae,NA
Aedes daitensis,Insecta,Diptera,Culicidae,NA
Aedes deboeri,Insecta,Diptera,Culicidae,NA
Aedes chemulpoensis,Insecta,Diptera,Culicidae,NA
Aedes contiguus,Insecta,Diptera,Culicidae,NA
Aedes cooki,Insecta,Diptera,Culicidae,NA
Aedes corneti,Insecta,Diptera,Culicidae,NA
Aedes bromeliae,Insecta,Diptera,Culicidae,NA
Aedes burnsi,Insecta,Diptera,Culicidae,NA
Aedes dybasi,Insecta,Diptera,Culicidae,NA
Aedes ealaensis,Insecta,Diptera,Culicidae,NA
Aedes edwardsi,Insecta,Diptera,Culicidae,NA
Aedes ethiopiensis,Insecta,Diptera,Culicidae,NA
Aedes flavopictus,Insecta,Diptera,Culicidae,NA
Aedes fraseri,Insecta,Diptera,Culicidae,NA
Aedes futunae,Insecta,Diptera,Culicidae,NA
Aedes galloisioides,Insecta,Diptera,Culicidae,NA
Aedes gandaensis,Insecta,Diptera,Culicidae,NA
Aedes gardnerii,Insecta,Diptera,Culicidae,NA
Aedes grantii,Insecta,Diptera,Culicidae,NA
Aedes guamensis,Insecta,Diptera,Culicidae,NA
Aedes gurneyi,Insecta,Diptera,Culicidae,NA
Aedes hakanssoni,Insecta,Diptera,Culicidae,NA
Aedes hansfordi,Insecta,Diptera,Culicidae,NA
Aedes heischi,Insecta,Diptera,Culicidae,NA
Aedes hebrideus,Insecta,Diptera,Culicidae,NA
Aedes hogsbackensis,Insecta,Diptera,Culicidae,NA
Aedes hensilli,Insecta,Diptera,Culicidae,NA
Aedes horrescens,Insecta,Diptera,Culicidae,NA
Aedes hoguei,Insecta,Diptera,Culicidae,NA
Aedes katherinensis,Insecta,Diptera,Culicidae,NA
Aedes josiahae,Insecta,Diptera,Culicidae,NA
Aedes kenyae,Insecta,Diptera,Culicidae,NA
Aedes keniensis,Insecta,Diptera,Culicidae,NA
Aedes kivuensis,Insecta,Diptera,Culicidae,NA
Aedes kesseli,Insecta,Diptera,Culicidae,NA
Aedes langata,Insecta,Diptera,Culicidae,NA
Aedes krombeini,Insecta,Diptera,Culicidae,NA
Aedes lilii,Insecta,Diptera,Culicidae,NA
Aedes ledgeri,Insecta,Diptera,Culicidae,NA
Aedes aegypti,Insecta,Diptera,Culicidae,NA
Aedes africanus,Insecta,Diptera,Culicidae,NA
Aedes alcasidi,Insecta,Diptera,Culicidae,NA
Aedes alorensis,Insecta,Diptera,Culicidae,NA
Aedes agrihanensis,Insecta,Diptera,Culicidae,NA
Aedes albopictus,Insecta,Diptera,Culicidae,NA
