Disease,Serotype,Region,Observation.date
Influenza - Avian,H5N5 HPAI,Europe,13/05/2022
Influenza - Avian,H5N1 HPAI,Americas,13/05/2022
Influenza - Avian,H5N1 HPAI,Americas,13/05/2022
Influenza - Avian,H5N1 HPAI,Americas,13/05/2022
Influenza - Avian,H5N1 HPAI,Americas,13/05/2022
Influenza - Avian,H5N1 HPAI,Americas,13/05/2022
Influenza - Avian,H5N1 HPAI,Americas,13/05/2022
Influenza - Avian,H5N1 HPAI,Americas,13/05/2022
Influenza - Avian,H5N1 HPAI,Americas,13/05/2022
Influenza - Avian,H5N1 HPAI,Europe,12/05/2022
Influenza - Avian,H5N1 HPAI,Europe,12/05/2022
Influenza - Avian,H5N1 HPAI,Europe,12/05/2022
Influenza - Avian,H5N1 HPAI,Europe,12/05/2022
Influenza - Avian,H5N1 HPAI,Europe,12/05/2022
Influenza - Avian,H5N1 HPAI,Europe,12/05/2022
Influenza - Avian,H5N1 HPAI,Europe,12/05/2022
Influenza - Avian,H5N1 HPAI,Europe,12/05/2022
Influenza - Avian,H5N1 HPAI,Europe,12/05/2022
Influenza - Avian,H5N1 HPAI,Europe,12/05/2022
Influenza - Avian,H5N1 HPAI,Europe,12/05/2022
Influenza - Avian,H5N1 HPAI,Europe,12/05/2022
Influenza - Avian,H5N1 HPAI,Europe,12/05/2022
Influenza - Avian,H5N1 HPAI,Europe,12/05/2022
Influenza - Avian,H5N1 HPAI,Europe,12/05/2022
Influenza - Avian,H5N1 HPAI,Europe,12/05/2022
Influenza - Avian,H5N1 HPAI,Europe,12/05/2022
Influenza - Avian,H5N1 HPAI,Europe,12/05/2022
Influenza - Avian,H5N1 HPAI,Americas,12/05/2022
Influenza - Avian,H5N1 HPAI,Americas,12/05/2022
Influenza - Avian,H5N1 HPAI,Americas,12/05/2022
Influenza - Avian,H5N1 HPAI,Americas,12/05/2022
Influenza - Avian,H5N1 HPAI,Europe,12/05/2022
Influenza - Avian,H5N1 HPAI,Asia,12/05/2022
Influenza - Avian,H5N1 HPAI,Americas,12/05/2022
Influenza - Avian,H5N1 HPAI,Americas,12/05/2022
Influenza - Avian,H5N1 HPAI,Americas,12/05/2022
Influenza - Avian,H5N1 HPAI,Asia,11/05/2022
Influenza - Avian,H5N1 HPAI,Europe,11/05/2022
Influenza - Avian,H5N1 HPAI,Americas,11/05/2022
Influenza - Avian,H5N1 HPAI,Europe,11/05/2022
Influenza - Avian,H5N1 HPAI,Europe,11/05/2022
Influenza - Avian,H5N1 HPAI,Europe,11/05/2022
Influenza - Avian,H5N1 HPAI,Americas,11/05/2022
Influenza - Avian,H5N1 HPAI,Europe,11/05/2022
Influenza - Avian,H5N1 HPAI,Americas,11/05/2022
Influenza - Avian,H5N1 HPAI,Americas,11/05/2022
Influenza - Avian,H5N1 HPAI,Americas,11/05/2022
Influenza - Avian,H5N1 HPAI,Americas,11/05/2022
Influenza - Avian,H5N1 HPAI,Americas,11/05/2022
Influenza - Avian,H5N1 HPAI,Asia,11/05/2022
Influenza - Avian,H5N1 HPAI,Americas,11/05/2022
Influenza - Avian,H5N1 HPAI,Americas,11/05/2022
Influenza - Avian,H5N1 HPAI,Americas,11/05/2022
Influenza - Avian,H5N1 HPAI,Americas,11/05/2022
Influenza - Avian,H5N1 HPAI,Americas,11/05/2022
Influenza - Avian,H5N1 HPAI,Americas,11/05/2022
Influenza - Avian,H5N1 HPAI,Americas,11/05/2022
Influenza - Avian,H5N1 HPAI,Europe,11/05/2022
Influenza - Avian,H5N1 HPAI,Americas,11/05/2022
Influenza - Avian,H5N1 HPAI,Americas,11/05/2022
Influenza - Avian,H5N1 HPAI,Americas,11/05/2022
Influenza - Avian,H5N1 HPAI,Europe,10/05/2022
Influenza - Avian,H5N1 HPAI,Europe,10/05/2022
Influenza - Avian,H5N1 HPAI,Europe,10/05/2022
Influenza - Avian,H5N1 HPAI,Europe,10/05/2022
Influenza - Avian,H5N1 HPAI,Europe,10/05/2022
Influenza - Avian,H5N1 HPAI,Europe,10/05/2022
Influenza - Avian,H5N1 HPAI,Europe,10/05/2022
Influenza - Avian,H5N1 HPAI,Europe,10/05/2022
Influenza - Avian,H5N1 HPAI,Americas,10/05/2022
Influenza - Avian,H5N1 HPAI,Americas,10/05/2022
Influenza - Avian,H5N1 HPAI,Americas,10/05/2022
Influenza - Avian,H5N1 HPAI,Europe,10/05/2022
Influenza - Avian,H5N1 HPAI,Americas,10/05/2022
Influenza - Avian,H5N1 HPAI,Americas,10/05/2022
Influenza - Avian,H5N1 HPAI,Americas,10/05/2022
Influenza - Avian,H5N1 HPAI,Americas,10/05/2022
Influenza - Avian,H5N1 HPAI,Americas,10/05/2022
Influenza - Avian,H5N1 HPAI,Africa,10/05/2022
Influenza - Avian,H5N1 HPAI,Africa,10/05/2022
Influenza - Avian,H5N1 HPAI,Europe,10/05/2022
Influenza - Avian,H5N1 HPAI,Europe,10/05/2022
Influenza - Avian,H5N1 HPAI,Asia,10/05/2022
Influenza - Avian,H5N1 HPAI,Americas,10/05/2022
Influenza - Avian,H5N1 HPAI,Americas,10/05/2022
Influenza - Avian,H5N1 HPAI,Americas,10/05/2022
Influenza - Avian,H5N1 HPAI,Americas,10/05/2022
Influenza - Avian,H5N1 HPAI,Americas,10/05/2022
Influenza - Avian,H5N1 HPAI,Americas,10/05/2022
Influenza - Avian,H5N1 HPAI,Americas,10/05/2022
Influenza - Avian,H5N1 HPAI,Americas,10/05/2022
Influenza - Avian,H5N1 HPAI,Americas,10/05/2022
Influenza - Avian,H5N1 HPAI,Americas,10/05/2022
Influenza - Avian,H5N1 HPAI,Americas,10/05/2022
Influenza - Avian,H5N1 HPAI,Americas,10/05/2022
Influenza - Avian,H5N1 HPAI,Europe,09/05/2022
Influenza - Avian,H3N8 LPAI,Asia,09/05/2022
Influenza - Avian,H5N1 HPAI,Europe,09/05/2022
Influenza - Avian,H5N1 HPAI,Europe,09/05/2022
Influenza - Avian,H5N1 HPAI,Europe,09/05/2022
Influenza - Avian,H5N1 HPAI,Europe,09/05/2022
Influenza - Avian,H5N1 HPAI,Europe,09/05/2022
Influenza - Avian,H5N1 HPAI,Europe,09/05/2022
Influenza - Avian,H5N1 HPAI,Europe,09/05/2022
Influenza - Avian,H5N1 HPAI,Europe,09/05/2022
Influenza - Avian,H5N1 HPAI,Europe,09/05/2022
Influenza - Avian,H5N1 HPAI,Europe,09/05/2022
Influenza - Avian,H5N1 HPAI,Europe,09/05/2022
Influenza - Avian,H5N1 HPAI,Europe,09/05/2022
Influenza - Avian,H5N1 HPAI,Europe,09/05/2022
Influenza - Avian,H5N1 HPAI,Americas,09/05/2022
Influenza - Avian,H5N1 HPAI,Americas,09/05/2022
Influenza - Avian,H5N1 HPAI,Europe,09/05/2022
Influenza - Avian,H5N1 HPAI,Europe,09/05/2022
Influenza - Avian,H5N1 HPAI,Americas,09/05/2022
Influenza - Avian,H5N1 HPAI,Europe,09/05/2022
Influenza - Avian,H5N1 HPAI,Europe,09/05/2022
Influenza - Avian,H5N1 HPAI,Europe,09/05/2022
Influenza - Avian,H5N1 HPAI,Europe,09/05/2022
Influenza - Avian,H5N1 HPAI,Europe,09/05/2022
Influenza - Avian,H5N1 HPAI,Europe,09/05/2022
Influenza - Avian,H5N1 HPAI,Europe,09/05/2022
Influenza - Avian,H5N1 HPAI,Americas,09/05/2022
Influenza - Avian,H5N1 HPAI,Europe,08/05/2022
Influenza - Avian,H5N1 HPAI,Europe,08/05/2022
Influenza - Avian,H5N1 HPAI,Europe,08/05/2022
Influenza - Avian,H5N1 HPAI,Europe,08/05/2022
Influenza - Avian,H5N1 HPAI,Americas,08/05/2022
Influenza - Avian,H5N1 HPAI,Europe,08/05/2022
Influenza - Avian,H5N1 HPAI,Americas,08/05/2022
Influenza - Avian,H5N1 HPAI,Americas,08/05/2022
Influenza - Avian,H5N1 HPAI,Americas,08/05/2022
Influenza - Avian,H5N1 HPAI,Americas,08/05/2022
Influenza - Avian,H9N2 LPAI,Asia,08/05/2022
Influenza - Avian,H5N1 HPAI,Americas,08/05/2022
Influenza - Avian,H5N1 HPAI,Europe,07/05/2022
Influenza - Avian,H5N1 HPAI,Europe,07/05/2022
Influenza - Avian,H5N1 HPAI,Europe,07/05/2022
Influenza - Avian,H5N1 HPAI,Europe,07/05/2022
Influenza - Avian,H5N1 HPAI,Americas,07/05/2022
Influenza - Avian,H5N1 HPAI,Europe,07/05/2022
Influenza - Avian,H5N1 HPAI,Europe,07/05/2022
Influenza - Avian,H5N1 HPAI,Europe,07/05/2022
Influenza - Avian,H5N1 HPAI,Europe,07/05/2022
Influenza - Avian,H5N1 HPAI,Europe,07/05/2022
Influenza - Avian,H5N1 HPAI,Americas,07/05/2022
Influenza - Avian,H5N1 HPAI,Americas,07/05/2022
Influenza - Avian,H5N1 HPAI,Asia,07/05/2022
Influenza - Avian,H5N1 HPAI,Americas,07/05/2022
Influenza - Avian,H5N1 HPAI,Americas,07/05/2022
Influenza - Avian,H5N1 HPAI,Americas,07/05/2022
Influenza - Avian,H5N1 HPAI,Europe,06/05/2022
Influenza - Avian,H5N1 HPAI,Europe,06/05/2022
Influenza - Avian,H5N1 HPAI,Europe,06/05/2022
Influenza - Avian,H5N1 HPAI,Europe,06/05/2022
Influenza - Avian,H5N1 HPAI,Europe,06/05/2022
Influenza - Avian,H5N8 HPAI,Asia,06/05/2022
Influenza - Avian,H5N1 HPAI,Americas,06/05/2022
Influenza - Avian,H5N1 HPAI,Europe,06/05/2022
Influenza - Avian,H5N1 HPAI,Europe,06/05/2022
Influenza - Avian,H5N1 HPAI,Europe,06/05/2022
Influenza - Avian,H5N1 HPAI,Europe,06/05/2022
Influenza - Avian,H5N1 HPAI,Europe,06/05/2022
Influenza - Avian,H5N1 HPAI,Europe,06/05/2022
Influenza - Avian,H5N1 HPAI,Europe,06/05/2022
Influenza - Avian,H5N1 HPAI,Europe,06/05/2022
Influenza - Avian,H5N1 HPAI,Europe,06/05/2022
Influenza - Avian,H5N1 HPAI,Europe,06/05/2022
Influenza - Avian,H5N1 HPAI,Europe,06/05/2022
Influenza - Avian,H5N1 HPAI,Europe,06/05/2022
Influenza - Avian,H5N1 HPAI,Europe,06/05/2022
Influenza - Avian,H5N1 HPAI,Americas,06/05/2022
Influenza - Avian,H5N1 HPAI,Europe,06/05/2022
Influenza - Avian,H5N1 HPAI,Asia,06/05/2022
Influenza - Avian,H5N1 HPAI,Asia,06/05/2022
Influenza - Avian,H5N1 HPAI,Asia,06/05/2022
Influenza - Avian,H5N1 HPAI,Americas,06/05/2022
Influenza - Avian,H5N1 HPAI,Asia,06/05/2022
Influenza - Avian,H5N1 HPAI,Asia,06/05/2022
Influenza - Avian,H5N1 HPAI,Europe,05/05/2022
Influenza - Avian,H5N1 HPAI,Europe,05/05/2022
Influenza - Avian,H5N1 HPAI,Europe,05/05/2022
Influenza - Avian,H5N1 HPAI,Europe,05/05/2022
Influenza - Avian,H5N1 HPAI,Europe,05/05/2022
Influenza - Avian,H5N1 HPAI,Europe,05/05/2022
Influenza - Avian,H5N1 HPAI,Americas,05/05/2022
Influenza - Avian,H5N1 HPAI,Europe,05/05/2022
Influenza - Avian,H5N1 HPAI,Americas,05/05/2022
Influenza - Avian,H5N1 HPAI,Europe,05/05/2022
Influenza - Avian,H5N1 HPAI,Europe,05/05/2022
Influenza - Avian,H5N1 HPAI,Europe,05/05/2022
Influenza - Avian,H5N1 HPAI,Europe,05/05/2022
Influenza - Avian,H5N1 HPAI,Europe,05/05/2022
Influenza - Avian,H5N1 HPAI,Europe,05/05/2022
Influenza - Avian,H5N1 HPAI,Americas,05/05/2022
Influenza - Avian,H5N1 HPAI,Americas,05/05/2022
Influenza - Avian,H5N1 HPAI,Europe,05/05/2022
Influenza - Avian,H5N1 HPAI,Asia,05/05/2022
Influenza - Avian,H5N1 HPAI,Americas,05/05/2022
Influenza - Avian,H5N1 HPAI,Americas,05/05/2022
Influenza - Avian,H5N5 HPAI,Europe,04/05/2022
Influenza - Avian,H5N1 HPAI,Europe,04/05/2022
Influenza - Avian,H5N1 HPAI,Europe,04/05/2022
Influenza - Avian,H5N1 HPAI,Europe,04/05/2022
Influenza - Avian,H5N1 HPAI,Europe,04/05/2022
Influenza - Avian,H5N1 HPAI,Europe,04/05/2022
Influenza - Avian,H5N1 HPAI,Americas,04/05/2022
Influenza - Avian,H5N1 HPAI,Asia,04/05/2022
Influenza - Avian,H5N1 HPAI,Asia,04/05/2022
Influenza - Avian,H5N1 HPAI,Asia,04/05/2022
Influenza - Avian,H5N1 HPAI,Asia,04/05/2022
Influenza - Avian,H5N1 HPAI,Americas,04/05/2022
Influenza - Avian,H5N1 HPAI,Americas,04/05/2022
Influenza - Avian,H7N3 HPAI,Americas,04/05/2022
Influenza - Avian,H5N1 HPAI,Europe,03/05/2022
Influenza - Avian,H5N1 HPAI,Europe,03/05/2022
Influenza - Avian,H5N1 HPAI,Europe,03/05/2022
Influenza - Avian,H5N1 HPAI,Europe,03/05/2022
Influenza - Avian,H5N1 HPAI,Africa,03/05/2022
Influenza - Avian,H5N1 HPAI,Asia,03/05/2022
Influenza - Avian,H5N1 HPAI,Asia,03/05/2022
Influenza - Avian,H5N1 HPAI,Americas,03/05/2022
Influenza - Avian,H5N1 HPAI,Americas,03/05/2022
Influenza - Avian,H5N1 HPAI,Americas,03/05/2022
Influenza - Avian,H5N1 HPAI,Americas,03/05/2022
Influenza - Avian,H5N1 HPAI,Americas,03/05/2022
Influenza - Avian,H5N1 HPAI,Americas,03/05/2022
Influenza - Avian,H5N1 HPAI,Americas,03/05/2022
Influenza - Avian,H5N1 HPAI,Americas,03/05/2022
Influenza - Avian,H5N1 HPAI,Americas,03/05/2022
Influenza - Avian,H5N1 HPAI,Americas,03/05/2022
Influenza - Avian,H5N1 HPAI,Americas,03/05/2022
Influenza - Avian,H5N1 HPAI,Americas,03/05/2022
Influenza - Avian,H5N1 HPAI,Asia,03/05/2022
Influenza - Avian,H5N1 HPAI,Americas,03/05/2022
Influenza - Avian,H5N1 HPAI,Americas,03/05/2022
Influenza - Avian,H5N1 HPAI,Americas,03/05/2022
Influenza - Avian,H5N1 HPAI,Americas,03/05/2022
Influenza - Avian,H5N1 HPAI,Americas,03/05/2022
Influenza - Avian,H5N1 HPAI,Americas,03/05/2022
Influenza - Avian,H5N1 HPAI,Americas,03/05/2022
Influenza - Avian,H5N1 HPAI,Americas,03/05/2022
Influenza - Avian,H5N1 HPAI,Americas,03/05/2022
Influenza - Avian,H5N1 HPAI,Americas,03/05/2022
Influenza - Avian,H5N1 HPAI,Americas,03/05/2022
Influenza - Avian,H5N1 HPAI,Americas,03/05/2022
Influenza - Avian,H5N1 HPAI,Americas,03/05/2022
Influenza - Avian,H5N1 HPAI,Americas,03/05/2022
Influenza - Avian,H5N1 HPAI,Americas,03/05/2022
Influenza - Avian,H5N1 HPAI,Americas,03/05/2022
Influenza - Avian,H5N1 HPAI,Americas,03/05/2022
Influenza - Avian,H5N1 HPAI,Americas,03/05/2022
Influenza - Avian,H5N1 HPAI,Americas,03/05/2022
Influenza - Avian,H5N1 HPAI,Americas,03/05/2022
Influenza - Avian,H7N3 HPAI,Americas,03/05/2022
Influenza - Avian,H5N1 HPAI,Europe,02/05/2022
Influenza - Avian,H5N1 HPAI,Europe,02/05/2022
Influenza - Avian,H5N1 HPAI,Europe,02/05/2022
Influenza - Avian,H5N1 HPAI,Europe,02/05/2022
Influenza - Avian,H5N1 HPAI,Europe,02/05/2022
Influenza - Avian,H5N1 HPAI,Europe,02/05/2022
Influenza - Avian,H5N1 HPAI,Europe,02/05/2022
Influenza - Avian,H5N1 HPAI,Europe,02/05/2022
Influenza - Avian,H5N1 HPAI,Europe,02/05/2022
Influenza - Avian,H5N1 HPAI,Europe,02/05/2022
Influenza - Avian,H5N1 HPAI,Europe,02/05/2022
Influenza - Avian,H5N1 HPAI,Europe,02/05/2022
Influenza - Avian,H5N1 HPAI,Americas,02/05/2022
Influenza - Avian,H5N1 HPAI,Americas,02/05/2022
Influenza - Avian,H5N1 HPAI,Asia,02/05/2022
Influenza - Avian,H5N1 HPAI,Asia,02/05/2022
Influenza - Avian,H5N1 HPAI,Asia,02/05/2022
Influenza - Avian,H5N1 HPAI,Asia,02/05/2022
Influenza - Avian,H5N1 HPAI,Asia,02/05/2022
Influenza - Avian,H5N1 HPAI,Americas,02/05/2022
Influenza - Avian,H5N1 HPAI,Americas,02/05/2022
Influenza - Avian,H5N1 HPAI,Americas,02/05/2022
Influenza - Avian,H5N1 HPAI,Americas,02/05/2022
Influenza - Avian,H5N1 HPAI,Asia,02/05/2022
Influenza - Avian,H5N1 HPAI,Americas,02/05/2022
Influenza - Avian,H5N1 HPAI,Americas,02/05/2022
Influenza - Avian,H5N1 HPAI,Europe,01/05/2022
Influenza - Avian,H5N1 HPAI,Americas,01/05/2022
Influenza - Avian,H5N1 HPAI,Europe,01/05/2022
Influenza - Avian,H5N1 HPAI,Europe,01/05/2022
Influenza - Avian,H5N1 HPAI,Europe,01/05/2022
Influenza - Avian,H5N1 HPAI,Europe,01/05/2022
Influenza - Avian,H5N1 HPAI,Europe,01/05/2022
Influenza - Avian,H5N1 HPAI,Europe,01/05/2022
Influenza - Avian,H5N1 HPAI,Europe,01/05/2022
Influenza - Avian,H5N1 HPAI,Europe,01/05/2022
Influenza - Avian,H5N1 HPAI,Europe,01/05/2022
Influenza - Avian,H5N1 HPAI,Americas,01/05/2022
Influenza - Avian,H5N1 HPAI,Africa,Domestic
Influenza - Avian,H5N1 HPAI,Americas,01/05/2022
Influenza - Avian,H5N1 HPAI,Asia,01/05/2022
Influenza - Avian,H5N1 HPAI,Asia,01/05/2022
Influenza - Avian,H5N1 HPAI,Americas,01/05/2022
Influenza - Avian,H5N1 HPAI,Americas,01/05/2022
Influenza - Avian,H5N1 HPAI,Americas,01/05/2022
Influenza - Avian,H5N1 HPAI,Americas,01/05/2022
Influenza - Avian,H5N1 HPAI,Americas,30/04/2022
Influenza - Avian,H5N1 HPAI,Americas,30/04/2022
Influenza - Avian,H5N1 HPAI,Americas,30/04/2022
Influenza - Avian,H5N1 HPAI,Americas,30/04/2022
Influenza - Avian,H5N1 HPAI,Americas,30/04/2022
Influenza - Avian,H5N1 HPAI,Americas,29/04/2022
Influenza - Avian,H5N1 HPAI,Europe,29/04/2022
Influenza - Avian,H5N1 HPAI,Europe,29/04/2022
Influenza - Avian,H5N1 HPAI,Europe,29/04/2022
Influenza - Avian,H5N1 HPAI,Europe,29/04/2022
Influenza - Avian,H5N1 HPAI,Europe,29/04/2022
Influenza - Avian,H5N1 HPAI,Europe,29/04/2022
Influenza - Avian,H5N1 HPAI,Asia,29/04/2022
Influenza - Avian,H5N1 HPAI,Europe,29/04/2022
Influenza - Avian,H5N5 HPAI,Europe,29/04/2022
Influenza - Avian,H5N1 HPAI,Europe,29/04/2022
Influenza - Avian,H5N1 HPAI,Asia,29/04/2022
Influenza - Avian,H5N1 HPAI,Asia,29/04/2022
Influenza - Avian,H5N1 HPAI,Europe,29/04/2022
Influenza - Avian,H5N1 HPAI,Europe,29/04/2022
Influenza - Avian,H5N1 HPAI,Europe,28/04/2022
Influenza - Avian,H5N1 HPAI,Europe,28/04/2022
Influenza - Avian,H5N1 HPAI,Europe,28/04/2022
Influenza - Avian,H5N1 HPAI,Europe,28/04/2022
Influenza - Avian,H5N1 HPAI,Europe,28/04/2022
Influenza - Avian,H5N1 HPAI,Americas,28/04/2022
Influenza - Avian,H5N1 HPAI,Europe,28/04/2022
Influenza - Avian,H5N1 HPAI,Europe,28/04/2022
Influenza - Avian,H5N1 HPAI,Europe,28/04/2022
Influenza - Avian,H5N1 HPAI,Europe,28/04/2022
Influenza - Avian,H5N1 HPAI,Europe,28/04/2022
Influenza - Avian,H5N1 HPAI,Americas,28/04/2022
Influenza - Avian,H5N1 HPAI,Americas,28/04/2022
Influenza - Avian,H5N1 HPAI,Africa,28/04/2022
Influenza - Avian,H5N1 HPAI,Asia,28/04/2022
Influenza - Avian,H5N1 HPAI,Europe,28/04/2022
Influenza - Avian,H5N1 HPAI,Americas,28/04/2022
Influenza - Avian,H5N1 HPAI,Americas,28/04/2022
Influenza - Avian,H5N1 HPAI,Americas,28/04/2022
Influenza - Avian,H5N1 HPAI,Americas,28/04/2022
Influenza - Avian,H5N1 HPAI,Americas,27/04/2022
Influenza - Avian,H5N1 HPAI,Europe,27/04/2022
Influenza - Avian,H5N1 HPAI,Europe,27/04/2022
Influenza - Avian,H5N1 HPAI,Europe,27/04/2022
Influenza - Avian,H5N1 HPAI,Europe,27/04/2022
Influenza - Avian,H5N1 HPAI,Europe,27/04/2022
Influenza - Avian,H5N1 HPAI,Europe,27/04/2022
Influenza - Avian,H5N1 HPAI,Americas,27/04/2022
Influenza - Avian,H5N1 HPAI,Europe,27/04/2022
Influenza - Avian,H5N1 HPAI,Americas,27/04/2022
Influenza - Avian,H5N1 HPAI,Americas,27/04/2022
Influenza - Avian,H5N1 HPAI,Americas,27/04/2022
Influenza - Avian,H5N1 HPAI,Americas,27/04/2022
Influenza - Avian,H5N1 HPAI,Americas,27/04/2022
Influenza - Avian,H5N1 HPAI,Americas,27/04/2022
Influenza - Avian,H5N1 HPAI,Asia,27/04/2022
Influenza - Avian,H5N1 HPAI,Americas,27/04/2022
Influenza - Avian,H5N1 HPAI,Europe,26/04/2022
Influenza - Avian,H5N1 HPAI,Europe,26/04/2022
Influenza - Avian,H5N1 HPAI,Europe,26/04/2022
Influenza - Avian,H5N1 HPAI,Europe,26/04/2022
Influenza - Avian,H5N1 HPAI,Europe,26/04/2022
Influenza - Avian,H5N1 HPAI,Europe,26/04/2022
Influenza - Avian,H5N1 HPAI,Europe,26/04/2022
Influenza - Avian,H5N1 HPAI,Europe,26/04/2022
Influenza - Avian,H5N1 HPAI,Europe,26/04/2022
Influenza - Avian,H5N1 HPAI,Europe,26/04/2022
Influenza - Avian,H5N1 HPAI,Europe,26/04/2022
Influenza - Avian,H5N1 HPAI,Europe,26/04/2022
Influenza - Avian,H5N1 HPAI,Africa,26/04/2022
Influenza - Avian,H5N1 HPAI,Europe,26/04/2022
Influenza - Avian,H5N1 HPAI,Europe,26/04/2022
Influenza - Avian,H5N1 HPAI,Europe,26/04/2022
Influenza - Avian,H5N1 HPAI,Europe,26/04/2022
Influenza - Avian,H5N1 HPAI,Europe,26/04/2022
Influenza - Avian,H5N1 HPAI,Europe,26/04/2022
Influenza - Avian,H5N1 HPAI,Europe,26/04/2022
Influenza - Avian,H5N1 HPAI,Europe,26/04/2022
Influenza - Avian,H5N1 HPAI,Americas,26/04/2022
Influenza - Avian,H5N1 HPAI,Americas,26/04/2022
Influenza - Avian,H5N1 HPAI,Americas,26/04/2022
Influenza - Avian,H5N1 HPAI,Europe,26/04/2022
Influenza - Avian,H5N1 HPAI,Europe,26/04/2022
Influenza - Avian,H5N1 HPAI,Europe,26/04/2022
Influenza - Avian,H5N1 HPAI,Americas,26/04/2022
Influenza - Avian,H5N1 HPAI,Americas,26/04/2022
Influenza - Avian,H5N1 HPAI,Americas,26/04/2022
Influenza - Avian,H5N1 HPAI,Americas,26/04/2022
Influenza - Avian,H5 HPAI,Asia,26/04/2022
Influenza - Avian,H9N2 LPAI,Asia,26/04/2022
Influenza - Avian,H5N1 HPAI,Europe,26/04/2022
Influenza - Avian,H5N1 HPAI,Europe,26/04/2022
Influenza - Avian,H5N1 HPAI,Americas,26/04/2022
Influenza - Avian,H5N1 HPAI,Americas,26/04/2022
Influenza - Avian,H5N1 HPAI,Europe,25/04/2022
Influenza - Avian,H5N1 HPAI,Europe,25/04/2022
Influenza - Avian,H5N1 HPAI,Europe,25/04/2022
Influenza - Avian,H5N1 HPAI,Europe,25/04/2022
Influenza - Avian,H5N1 HPAI,Europe,25/04/2022
Influenza - Avian,H5N1 HPAI,Europe,25/04/2022
Influenza - Avian,H5N1 HPAI,Europe,25/04/2022
Influenza - Avian,H5N1 HPAI,Europe,25/04/2022
Influenza - Avian,H5N1 HPAI,Europe,25/04/2022
Influenza - Avian,H5N1 HPAI,Europe,25/04/2022
Influenza - Avian,H5N1 HPAI,Europe,25/04/2022
Influenza - Avian,H5N1 HPAI,Europe,25/04/2022
Influenza - Avian,H5N1 HPAI,Europe,25/04/2022
Influenza - Avian,H5N1 HPAI,Americas,25/04/2022
Influenza - Avian,H5N1 HPAI,Americas,25/04/2022
Influenza - Avian,H5N1 HPAI,Americas,25/04/2022
Influenza - Avian,H5N1 HPAI,Americas,25/04/2022
Influenza - Avian,H5N1 HPAI,Asia,25/04/2022
Influenza - Avian,H5N1 HPAI,Europe,25/04/2022
Influenza - Avian,H5N1 HPAI,Europe,25/04/2022
Influenza - Avian,H5N1 HPAI,Americas,25/04/2022
Influenza - Avian,H5 HPAI,Asia,25/04/2022
Influenza - Avian,H5N1 HPAI,Asia,25/04/2022
Influenza - Avian,H5N1 HPAI,Americas,25/04/2022
Influenza - Avian,H5N1 HPAI,Americas,25/04/2022
Influenza - Avian,H5N1 HPAI,Asia,25/04/2022
Influenza - Avian,H5N1 HPAI,Europe,24/04/2022
Influenza - Avian,H5N1 HPAI,Europe,24/04/2022
Influenza - Avian,H5N1 HPAI,Europe,24/04/2022
Influenza - Avian,H5N1 HPAI,Europe,24/04/2022
Influenza - Avian,H5N1 HPAI,Europe,24/04/2022
Influenza - Avian,H5N1 HPAI,Europe,24/04/2022
Influenza - Avian,H5N1 HPAI,Europe,24/04/2022
Influenza - Avian,H5N1 HPAI,Europe,24/04/2022
Influenza - Avian,H5N1 HPAI,Europe,24/04/2022
Influenza - Avian,H5N1 HPAI,Europe,24/04/2022
Influenza - Avian,H5N1 HPAI,Europe,24/04/2022
Influenza - Avian,H5N1 HPAI,Americas,24/04/2022
Influenza - Avian,H5N1 HPAI,Americas,24/04/2022
Influenza - Avian,H5N1 HPAI,Europe,24/04/2022
Influenza - Avian,H5N1 HPAI,Europe,24/04/2022
Influenza - Avian,H5N1 HPAI,Americas,24/04/2022
Influenza - Avian,H5N1 HPAI,Americas,24/04/2022
Influenza - Avian,H5N1 HPAI,Americas,24/04/2022
Influenza - Avian,H5N1 HPAI,Americas,24/04/2022
Influenza - Avian,H5N1 HPAI,Americas,24/04/2022
Influenza - Avian,H5N1 HPAI,Americas,24/04/2022
Influenza - Avian,H5N1 HPAI,Americas,24/04/2022
Influenza - Avian,H5N1 HPAI,Americas,24/04/2022
Influenza - Avian,H5N1 HPAI,Americas,24/04/2022
Influenza - Avian,H5N1 HPAI,Americas,24/04/2022
Influenza - Avian,H5N1 HPAI,Americas,24/04/2022
Influenza - Avian,H5N1 HPAI,Americas,24/04/2022
Influenza - Avian,H5N1 HPAI,Americas,24/04/2022
Influenza - Avian,H5N1 HPAI,Asia,24/04/2022
Influenza - Avian,H5N1 HPAI,Americas,24/04/2022
Influenza - Avian,H5N1 HPAI,Europe,23/04/2022
Influenza - Avian,H5N1 HPAI,Europe,23/04/2022
Influenza - Avian,H5N1 HPAI,Europe,23/04/2022
Influenza - Avian,H5N1 HPAI,Europe,23/04/2022
Influenza - Avian,H5N1 HPAI,Europe,23/04/2022
Influenza - Avian,H5N1 HPAI,Americas,23/04/2022
Influenza - Avian,H5N1 HPAI,Europe,23/04/2022
Influenza - Avian,H5N1 HPAI,Europe,23/04/2022
Influenza - Avian,H5N1 HPAI,Americas,23/04/2022
Influenza - Avian,H5N1 HPAI,Europe,23/04/2022
Influenza - Avian,H5N1 HPAI,Europe,23/04/2022
Influenza - Avian,H5N1 HPAI,Europe,23/04/2022
Influenza - Avian,H5N1 HPAI,Europe,23/04/2022
Influenza - Avian,H5N1 HPAI,Americas,23/04/2022
Influenza - Avian,H5N1 HPAI,Americas,23/04/2022
