gid_0,country,name_1,varname_1,hasc_1,iso_1,adm1_long,adm1_lat,adm0_long,adm0_lat
hun,hungary,jász-nagykun-szolnok,na,hu.jn,na,20.4180617027336,47.2627904557923,19.3977670199114,47.1703761996839
hun,hungary,komárom-esztergom,komarom,hu.ke,na,18.3092026811169,47.6108612026349,19.3977670199114,47.1703761996839
hun,hungary,nógrád,na,hu.no,na,19.5198759909615,47.9884584975029,19.3977670199114,47.1703761996839
hun,hungary,pest,na,hu.pe,hu-pe,19.3594229798275,47.4077092737415,19.3977670199114,47.1703761996839
hun,hungary,somogy,na,hu.so,hu-so,17.6018744925749,46.4517874466981,19.3977670199114,47.1703761996839
hun,hungary,szabolcs-szatmár-bereg,szabolcs-szatmár,hu.sz,na,22.0834271699609,47.9985517443576,19.3977670199114,47.1703761996839
hun,hungary,tolna,na,hu.to,hu-to,18.5355422039679,46.5121778411716,19.3977670199114,47.1703761996839
hun,hungary,vas,na,hu.va,hu-va,16.7513131403381,47.1478507374247,19.3977670199114,47.1703761996839
hun,hungary,veszprém,na,hu.ve,na,17.6523910806117,47.1311989793837,19.3977670199114,47.1703761996839
hun,hungary,zala,na,hu.za,hu-za,16.9029987067815,46.6918580115695,19.3977670199114,47.1703761996839
idn,indonesia,aceh,na,id.ac,id-ac,96.911735804602,4.22406854119824,117.242699644596,-2.28622572968828
idn,indonesia,bali,na,id.ba,id-ba,115.132016618204,-8.36972386059674,117.242699644596,-2.28622572968828
idn,indonesia,bangka belitung,na,id.bb,na,106.552228774308,-2.44862216645901,117.242699644596,-2.28622572968828
idn,indonesia,banten,na,id.bt,id-bt,106.109412976144,-6.45641289585244,117.242699644596,-2.28622572968828
idn,indonesia,bengkulu,na,id.be,id-be,102.336291298804,-3.53276309684467,117.242699644596,-2.28622572968828
idn,indonesia,gorontalo,na,id.go,id-go,122.376158896959,0.686882429346016,117.242699644596,-2.28622572968828
idn,indonesia,jakarta raya,na,id.jk,id-jk,106.834473349114,-6.20031649675354,117.242699644596,-2.28622572968828
idn,indonesia,jambi,na,id.ja,id-ja,102.723915891791,-1.69947323350582,117.242699644596,-2.28622572968828
idn,indonesia,jawa barat,na,id.jr,id-jb,107.602743179066,-6.9202197550129,117.242699644596,-2.28622572968828
idn,indonesia,jawa tengah,na,id.jt,id-jt,110.200911437278,-7.25984397147343,117.242699644596,-2.28622572968828
idn,indonesia,jawa timur,na,id.ji,id-ji,112.733074410646,-7.72059994521666,117.242699644596,-2.28622572968828
idn,indonesia,kalimantan barat,na,id.kb,id-kb,111.121024332964,-0.0864860540777058,117.242699644596,-2.28622572968828
idn,indonesia,kalimantan selatan,na,id.ks,id-ks,115.439680623362,-2.99309303653839,117.242699644596,-2.28622572968828
idn,indonesia,kalimantan tengah,na,id.kt,id-kt,113.418037598637,-1.60221548568734,117.242699644596,-2.28622572968828
idn,indonesia,kalimantan timur,na,id.km,id-ki,116.470343870979,0.460050814612822,117.242699644596,-2.28622572968828
idn,indonesia,kalimantan utara,na,id.ku,id-ku,116.215659131943,2.88850993356911,117.242699644596,-2.28622572968828
idn,indonesia,kepulauan riau,na,id.kr,id-kr,105.399954562725,1.48029549720799,117.242699644596,-2.28622572968828
idn,indonesia,lampung,na,id.la,id-la,105.022966034452,-4.91782339485273,117.242699644596,-2.28622572968828
idn,indonesia,maluku,na,id.ma,id-ml,129.831450710946,-4.72927458021119,117.242699644596,-2.28622572968828
idn,indonesia,maluku utara,na,id.mu,id-mu,127.540184057776,0.210447342830908,117.242699644596,-2.28622572968828
idn,indonesia,nusa tenggara barat,na,id.nb,id-nb,117.507650069454,-8.60753068834197,117.242699644596,-2.28622572968828
idn,indonesia,nusa tenggara timur,na,id.nt,id-nt,122.180201786337,-9.26391558406095,117.242699644596,-2.28622572968828
idn,indonesia,papua,na,id.pa,id-pp,138.687421386016,-4.65920601046789,117.242699644596,-2.28622572968828
idn,indonesia,papua barat,na,id.ib,id-pb,132.967410378444,-2.03739753174773,117.242699644596,-2.28622572968828
idn,indonesia,riau,na,id.ri,id-ri,101.808307463346,0.509822999916343,117.242699644596,-2.28622572968828
idn,indonesia,sulawesi barat,na,id.sr,id-sr,119.344137455322,-2.46144904075355,117.242699644596,-2.28622572968828
idn,indonesia,sulawesi selatan,na,id.se,id-sn,120.161568520178,-3.73074116457602,117.242699644596,-2.28622572968828
idn,indonesia,sulawesi tengah,na,id.st,id-st,121.202161753766,-1.00387144999085,117.242699644596,-2.28622572968828
idn,indonesia,sulawesi tenggara,na,id.sg,id-sg,122.071168323717,-4.12562786237349,117.242699644596,-2.28622572968828
idn,indonesia,sulawesi utara,na,id.sw,id-sa,124.521992050961,1.26130890978228,117.242699644596,-2.28622572968828
idn,indonesia,sumatera barat,na,id.sb,id-sb,100.466700430458,-0.851597090202996,117.242699644596,-2.28622572968828
idn,indonesia,sumatera selatan,na,id.sl,id-ss,104.170373635916,-3.2173222051983,117.242699644596,-2.28622572968828
idn,indonesia,sumatera utara,na,id.su,id-su,99.0535948802447,2.19038361680813,117.242699644596,-2.28622572968828
idn,indonesia,yogyakarta,na,id.yo,id-yo,110.445314589324,-7.89502593933628,117.242699644596,-2.28622572968828
imn,isle of man,andreas,na,im.ay,na,-4.44816273957412,54.369043075451,-4.5394736212416,54.2274459818122
imn,isle of man,arbory & rushen,na,im.ru,na,-4.72431477235616,54.0999113043874,-4.5394736212416,54.2274459818122
imn,isle of man,ballaugh,na,im.mc,na,-4.53442404351058,54.3104850612474,-4.5394736212416,54.2274459818122
imn,isle of man,braddan,na,im.md,na,-4.51865492599893,54.1893613152686,-4.5394736212416,54.2274459818122
imn,isle of man,bride,na,im.ay,na,-4.3908224477425,54.3867658296639,-4.5394736212416,54.2274459818122
imn,isle of man,castletown,na,im.ru,na,-4.6557855139017,54.0767664585556,-4.5394736212416,54.2274459818122
imn,isle of man,douglas,na,im.md,na,-4.49121119934501,54.158361984488,-4.5394736212416,54.2274459818122
imn,isle of man,garff,na,im.gr,na,-4.39682645941859,54.2538324131493,-4.5394736212416,54.2274459818122
imn,isle of man,german,na,im.gb,na,-4.61740785060074,54.2204988123937,-4.5394736212416,54.2274459818122
imn,isle of man,jurby,na,im.mc,na,-4.51007323548279,54.3576928679006,-4.5394736212416,54.2274459818122
imn,isle of man,lezayre,na,im.ay,na,-4.45566380909163,54.3003833753178,-4.5394736212416,54.2274459818122
imn,isle of man,malew,na,im.ru,na,-4.63438678742676,54.1201103670048,-4.5394736212416,54.2274459818122
imn,isle of man,marown,na,im.md,na,-4.56595967064831,54.1788556377727,-4.5394736212416,54.2274459818122
imn,isle of man,michael,na,im.mc,na,-4.56283514849222,54.2683359465601,-4.5394736212416,54.2274459818122
imn,isle of man,onchan,na,im.md,na,-4.46668151084712,54.1944334232855,-4.5394736212416,54.2274459818122
imn,isle of man,patrick,na,im.gb,na,-4.6860424478441,54.1771073414439,-4.5394736212416,54.2274459818122
imn,isle of man,peel,na,im.gb,na,-4.68871580375003,54.222374435566,-4.5394736212416,54.2274459818122
imn,isle of man,port erin,na,im.ru,na,-4.76278164323991,54.0904860283198,-4.5394736212416,54.2274459818122
imn,isle of man,port saint mary,na,im.ru,na,-4.74154130313898,54.0760398611163,-4.5394736212416,54.2274459818122
imn,isle of man,ramsey,na,im.ay,na,-4.38907602804702,54.3251411806523,-4.5394736212416,54.2274459818122
imn,isle of man,santon,na,im.md,na,-4.57096681872512,54.120089259136,-4.5394736212416,54.2274459818122
ind,india,andaman and nicobar,andaman & nicobar islands|andama,in.an,na,92.9718851086219,11.2124811718204,79.3532012780795,22.2417444721501
ind,india,andhra pradesh,na,in.ap,in-ap,79.9036502657725,15.7091875989021,79.3532012780795,22.2417444721501
ind,india,arunachal pradesh,agence de la frontière du nord-e,in.ar,in-ar,96.1069924524767,27.595428848947,79.3532012780795,22.2417444721501
ind,india,assam,na,in.as,in-as,92.8204751335464,26.3595322763732,79.3532012780795,22.2417444721501
ind,india,bihar,na,in.br,in-br,85.6043682530204,25.6802384806936,79.3532012780795,22.2417444721501
ind,india,chandigarh,na,in.ch,in-ch,76.7682832353491,30.7338343677202,79.3532012780795,22.2417444721501
ind,india,chhattisgarh,na,in.ct,in-ct,82.0219617585825,21.2504029867155,79.3532012780795,22.2417444721501
ind,india,dadra and nagar haveli,dadra et nagar haveli|dadra e na,in.dn,in-dn,73.0809213460435,20.1947216076054,79.3532012780795,22.2417444721501
ind,india,daman and diu,na,in.dd,na,72.2808216168666,20.5076015580728,79.3532012780795,22.2417444721501
ind,india,goa,gôa,in.ga,in-ga,74.0575386101796,15.3595053141222,79.3532012780795,22.2417444721501
ind,india,gujarat,goudjerate|gujerat|gujerate,in.gj,in-gj,71.5933306445706,22.6890190703264,79.3532012780795,22.2417444721501
ind,india,haryana,na,in.hr,in-hr,76.3336882460679,29.1971980160927,79.3532012780795,22.2417444721501
ind,india,himachal pradesh,na,in.hp,in-hp,77.2250437164614,31.9253271246406,79.3532012780795,22.2417444721501
z01,india,jammu and kashmir,na,in.jk,na,76.5755309365463,33.7749511783033,76.5755309365463,33.7749511783033
ind,india,jharkhand,vananchal,in.jh,in-jh,85.5539360965395,23.6539159911516,79.3532012780795,22.2417444721501
ind,india,karnataka,maisur|mysore,in.ka,in-ka,76.1676529480687,14.6945294640479,79.3532012780795,22.2417444721501
ind,india,kerala,na,in.kl,in-kl,76.4091068995741,10.4475640504272,79.3532012780795,22.2417444721501
ind,india,lakshadweep,íles laquedives|laccadive|minico,in.ld,in-ld,72.9402777634633,10.4484170017252,79.3532012780795,22.2417444721501
ind,india,madhya pradesh,na,in.mp,in-mp,78.2827466546042,23.5426824147756,79.3532012780795,22.2417444721501
ind,india,maharashtra,na,in.mh,in-mh,76.0919575587878,19.4502128840041,79.3532012780795,22.2417444721501
ind,india,manipur,na,in.mn,in-mn,93.8814653665508,24.7380947418819,79.3532012780795,22.2417444721501
ind,india,meghalaya,na,in.ml,in-ml,91.2787260006623,25.5373386386588,79.3532012780795,22.2417444721501
ind,india,mizoram,na,in.mz,in-mz,92.8363065845169,23.3043134534081,79.3532012780795,22.2417444721501
ind,india,nagaland,na,in.nl,in-nl,94.4683289936618,26.0663562411696,79.3532012780795,22.2417444721501
ind,india,nct of delhi,na,in.dl,na,77.1090042812495,28.646455816774,79.3532012780795,22.2417444721501
ind,india,odisha,na,in.or,in-or,84.4074407173694,20.5036246270592,79.3532012780795,22.2417444721501
ind,india,puducherry,pondicherry|puduchcheri|pondiché,in.py,in-py,78.8603779110292,11.8825233618265,79.3532012780795,22.2417444721501
ind,india,punjab,na,in.pb,in-pb,75.4084207429921,30.8389950579507,79.3532012780795,22.2417444721501
ind,india,rajasthan,greater rajasthan|rajputana,in.rj,in-rj,73.8491996747945,26.5775087048458,79.3532012780795,22.2417444721501
ind,india,sikkim,na,in.sk,in-sk,88.4726469108537,27.5710840713351,79.3532012780795,22.2417444721501
ind,india,tamil nadu,madras|tamilnad,in.tn,in-tn,78.398282692479,11.0035605845393,79.3532012780795,22.2417444721501
ind,india,telangana,na,in.tg,in-tg,79.0582644278314,17.7924842661098,79.3532012780795,22.2417444721501
ind,india,tripura,na,in.tr,in-tr,91.7409989686695,23.7439071765336,79.3532012780795,22.2417444721501
ind,india,uttar pradesh,united provinces,in.up,in-up,80.5857149938091,26.9224887476252,79.3532012780795,22.2417444721501
ind,india,uttarakhand,uttarakhand,in.ut,in-ut,79.1976919066715,30.1317868121404,79.3532012780795,22.2417444721501
ind,india,west bengal,bangla|bengala occidentale|benga,in.wb,in-wb,87.9718597589426,23.7989693579923,79.3532012780795,22.2417444721501
irl,ireland,carlow,ceatharlach,ie.cw,ie-cw,-6.82335896465143,52.729290426528,-8.16313556364258,53.1625189533631
irl,ireland,cavan,an cabhán,ie.cn,ie-cn,-7.35122404854357,53.9948926697039,-8.16313556364258,53.1625189533631
irl,ireland,clare,an clár,ie.ce,ie-ce,-9.04347741757163,52.8404124605346,-8.16313556364258,53.1625189533631
irl,ireland,donegal,dún na ngall|tyrconnel,ie.dl,ie-dl,-7.90804528597983,54.9221678641027,-8.16313556364258,53.1625189533631
irl,ireland,dublin,baile átha cliath,ie.dn,ie-d,-6.28485758125948,53.3930276716223,-8.16313556364258,53.1625189533631
irl,ireland,galway,gaillimh,ie.gy,ie-g,-8.94948095305381,53.3633607404063,-8.16313556364258,53.1625189533631
irl,ireland,kerry,ciarraí,ie.ky,ie-ky,-9.72324483454268,52.1185629850093,-8.16313556364258,53.1625189533631
irl,ireland,kildare,cill dara,ie.ke,ie-ke,-6.81873266637679,53.1902192127277,-8.16313556364258,53.1625189533631
irl,ireland,kilkenny,cill chainnigh,ie.kk,ie-kk,-7.2328890730162,52.5737438276205,-8.16313556364258,53.1625189533631
irl,ireland,laois,laois|leix|queens,ie.ls,ie-ls,-7.35583558144921,52.9835984174812,-8.16313556364258,53.1625189533631
irl,ireland,leitrim,liatroim,ie.lm,ie-lm,-8.02137880639398,54.1394612794318,-8.16313556364258,53.1625189533631
irl,ireland,limerick,luimneach,ie.lk,ie-lk,-8.74981713059289,52.4960127419917,-8.16313556364258,53.1625189533631
irl,ireland,longford,an longfort,ie.ld,ie-ld,-7.72540905001215,53.7124597188138,-8.16313556364258,53.1625189533631
irl,ireland,louth,lú,ie.lh,ie-lh,-6.41406544018053,53.9094889542435,-8.16313556364258,53.1625189533631
irl,ireland,mayo,maigh eo,ie.mo,ie-mo,-9.38338028170108,53.9235585932825,-8.16313556364258,53.1625189533631
irl,ireland,meath,an mhí,ie.mh,ie-mh,-6.73181095575526,53.6313698185904,-8.16313556364258,53.1625189533631
irl,ireland,monaghan,muineachán,ie.mn,ie-mn,-6.92296458200953,54.1549939011673,-8.16313556364258,53.1625189533631
irl,ireland,offaly,uíbh fhailí|kings,ie.oy,ie-oy,-7.60107363799183,53.2078897649941,-8.16313556364258,53.1625189533631
irl,ireland,roscommon,ros comáin,ie.rn,ie-rn,-8.2458872564784,53.7229833027718,-8.16313556364258,53.1625189533631
irl,ireland,sligo,sligeach,ie.so,ie-so,-8.62347251489533,54.1574015516574,-8.16313556364258,53.1625189533631
irl,ireland,tipperary,tiobraid árann,ie.ty,ie-ta,-7.95716540073747,52.6423669360186,-8.16313556364258,53.1625189533631
irl,ireland,waterford,port láirge,ie.wd,ie-wd,-7.59753515673628,52.1735522036666,-8.16313556364258,53.1625189533631
irl,ireland,westmeath,an iarmhí,ie.wh,ie-wh,-7.44371219020546,53.5285874776289,-8.16313556364258,53.1625189533631
irl,ireland,wexford,loch garman,ie.wx,ie-wx,-6.57221500553694,52.4594837423849,-8.16313556364258,53.1625189533631
irl,ireland,wicklow,cill mhantáin,ie.ww,ie-ww,-6.37266377042254,52.9785647894756,-8.16313556364258,53.1625189533631
irl,ireland,na,corcaigh,ie.ck,ie-co,-8.83728788352882,51.916670388479,-8.16313556364258,53.1625189533631
irn,iran,alborz,na,ir.al,ir-30,50.8174403899749,35.9481007761533,54.4699733871232,32.5092139996448
irn,iran,ardebil,ardabil,ir.ar,na,48.0499456127173,38.4407391826761,54.4699733871232,32.5092139996448
irn,iran,bushehr,banader va jazayer-e khalij-e fa,ir.bs,ir-18,51.3858774745627,28.851254838657,54.4699733871232,32.5092139996448
irn,iran,chahar mahall and bakhtiari,bakhtiari|chaharmahal va bakhtiy,ir.cm,na,50.6514206501739,31.943687825878,54.4699733871232,32.5092139996448
irn,iran,east azarbaijan,azarbayjan-e khavari|azarbaijan-,ir.ea,na,46.5920619914718,37.9685374722839,54.4699733871232,32.5092139996448
irn,iran,esfahan,isfahan|ispahan,ir.es,ir-10,52.4562598105225,33.1794148856373,54.4699733871232,32.5092139996448
irn,iran,fars,na,ir.fa,ir-07,53.1981163612423,29.2880723034075,54.4699733871232,32.5092139996448
irn,iran,gilan,na,ir.gi,ir-01,49.4608811237338,37.2746516988463,54.4699733871232,32.5092139996448
irn,iran,golestan,na,ir.go,ir-27,55.0578616190995,37.2954095474525,54.4699733871232,32.5092139996448
irn,iran,hamadan,hamedan,ir.hd,ir-13,48.548866505081,34.8668670369191,54.4699733871232,32.5092139996448
irn,iran,hormozgan,banader va jazayer-e bahr-e oman,ir.hg,ir-22,56.2288480134763,27.1141239271113,54.4699733871232,32.5092139996448
irn,iran,ilam,ilam and poshtkuh,ir.il,ir-16,46.8413440930575,33.1849965856755,54.4699733871232,32.5092139996448
irn,iran,kerman,na,ir.ke,ir-08,57.288282402294,29.5641650435838,54.4699733871232,32.5092139996448
irn,iran,kermanshah,bakhtaran|kermanshahan,ir.bk,ir-05,46.6309583116684,34.4552788505751,54.4699733871232,32.5092139996448
irn,iran,khuzestan,khuzistan|kouzistan,ir.kz,ir-06,48.970982513805,31.4816395541534,54.4699733871232,32.5092139996448
irn,iran,kohgiluyeh and buyer ahmad,bovir ahmadi and kohkiluyeh|boye,ir.kb,na,50.7334216434955,30.8100713151709,54.4699733871232,32.5092139996448
irn,iran,kordestan,kurdistan,ir.kd,ir-12,46.9625637871771,35.717371309004,54.4699733871232,32.5092139996448
irn,iran,lorestan,na,ir.lo,ir-15,48.4062590569142,33.4846100533701,54.4699733871232,32.5092139996448
irn,iran,markazi,na,ir.mk,ir-00,49.9293561050153,34.5675860619334,54.4699733871232,32.5092139996448
irn,iran,mazandaran,na,ir.mn,ir-02,52.3679699874222,36.3794729697732,54.4699733871232,32.5092139996448
irn,iran,north khorasan,khorasan-e shemali,ir.ks,na,57.0371351828661,37.4003703142803,54.4699733871232,32.5092139996448
irn,iran,qazvin,na,ir.qz,ir-26,49.7200901767391,36.092680038642,54.4699733871232,32.5092139996448
irn,iran,qom,na,ir.qm,ir-25,50.9814127239276,34.6941600165596,54.4699733871232,32.5092139996448
irn,iran,razavi khorasan,khorasan-e razavi,ir.kv,na,58.8710018952051,35.4758346532075,54.4699733871232,32.5092139996448
irn,iran,semnan,na,ir.sm,ir-20,54.6467693912138,35.4717189880596,54.4699733871232,32.5092139996448
irn,iran,sistan and baluchestan,baluchestan va sistan|seistan an,ir.sb,na,60.6848975595081,27.7934556429071,54.4699733871232,32.5092139996448
irn,iran,south khorasan,khorasan-e janubi,ir.kj,na,59.6139813202413,32.353655820964,54.4699733871232,32.5092139996448
irn,iran,tehran,teheran,ir.th,ir-23,51.8756240902541,35.5563015894572,54.4699733871232,32.5092139996448
irn,iran,west azarbaijan,azarbayjan-e bakhtari|azarbaijan,ir.wa,na,45.2972577500033,37.7084194592199,54.4699733871232,32.5092139996448
irn,iran,yazd,na,ir.ya,ir-21,55.5839281067685,32.5561952812921,54.4699733871232,32.5092139996448
irn,iran,zanjan,na,ir.za,ir-19,48.360162414443,36.5231846344312,54.4699733871232,32.5092139996448
irq,iraq,al-anbar,dulaim|ramadi,iq.an,na,41.6283199143478,32.9488355064384,43.8055120134245,33.017872044376
irq,iraq,al-basrah,basra|bassora,iq.ba,na,47.3790833099897,30.3854106184783,43.8055120134245,33.017872044376
irq,iraq,al-muthannia,al-muthanna,iq.mu,na,45.3577458491042,30.1809117774512,43.8055120134245,33.017872044376
irq,iraq,al-qadisiyah,diwaniyah,iq.qa,na,45.0428600836601,31.8460917086801,43.8055120134245,33.017872044376
irq,iraq,an-najaf,na,iq.na,na,43.776794750286,31.1086420045289,43.8055120134245,33.017872044376
irq,iraq,arbil,arbela|erbil|irbil,iq.ar,iq-ar,44.2158925433504,36.3658594537324,43.8055120134245,33.017872044376
irq,iraq,as-sulaymaniyah,na,iq.su,na,45.2874628180167,35.5392219491777,43.8055120134245,33.017872044376
irq,iraq,at-ta'mim,kirkuk|tamin,iq.ts,na,44.094375390494,35.3395574015567,43.8055120134245,33.017872044376
irq,iraq,babil,babylon|hilla,iq.bb,iq-bb,44.5110546701071,32.6065052301213,43.8055120134245,33.017872044376
irq,iraq,baghdad,bagd|bagdad,iq.bg,iq-bg,44.3881315627522,33.3267986625709,43.8055120134245,33.017872044376
irq,iraq,dhi-qar,dhi qar|muntafiq|nasiriyah|thi-q,iq.dq,na,46.3275877844456,31.2052022375768,43.8055120134245,33.017872044376
irq,iraq,dihok,dahuk|d'hok,iq.da,na,43.1555509543471,37.0541827078052,43.8055120134245,33.017872044376
irq,iraq,diyala,na,iq.di,iq-di,45.0742233200023,33.8966660554256,43.8055120134245,33.017872044376
