tipnames	virus_subtype	collection_regionname	collection_countryname	cluster_number	host_simplifiedhost	lat	long
H5N6|2344b|EPI_ISL_4031467|galliformes|denmark|NA|2018-08-27	H5N6	northern europe	denmark	profileNA	galliformes-wild	55.9512996898935	10.0707816763207
H5N8|2344b|EPI_ISL_282141|anseriformes|italy|NA|2017-08-25	H5N8	southern europe	italy	profileNA	anseriformes-wild	42.7080607219025	12.208345049127
H5N8|2344b|EPI_ISL_255938|passeriformes|hungary|NA|2017-02-08	H5N8	eastern europe	hungary	profileNA	other-bird	47.1703761996839	19.3977670199114
H5N8|2344b|EPI_ISL_239419|galliformes|hungary|NA|2016-11-25	H5N8	eastern europe	hungary	profileNA	galliformes-domestic	47.1703761996839	19.3977670199114
H5N8|2344b|EPI_ISL_1121143|galliformes|france|NA|2016-11-14	H5N8	western europe	france	profileNA	galliformes-domestic	45.5190780558984	4.54715006428513
H5N8|2344b|EPI_ISL_340075|galliformes|russia|NA|2017-05-12	H5N8	eastern europe	russia	profileNA	galliformes-domestic	55.3847196142087	50.9399477925889
H1N1|2344b|EPI_ISL_256316|anseriformes|sweden|NA|2014-12-15	H1N1	northern europe	sweden	profileNA	anseriformes-wild	62.374013544985	16.2835241791686
H3N8|2344b|EPI_ISL_290242|anseriformes|mongolia|NA|2011-09-01	H3N8	eastern asia	mongolia	profileNA	anseriformes-wild	46.9660284560213	103.138307461425
H3N8|2344b|EPI_ISL_4031065|anseriformes|india|NA|2015-12-02	H3N8	southern asia	india	profileNA	anseriformes-wild	26.3595322763732	92.8204751335464
H6N2|2344b|EPI_ISL_252819|anseriformes|china|NA|2015-11-21	H6N2	eastern asia	china	profileNA	anseriformes-wild	30.9806813015582	112.277189482252
H5N1|2344b|EPI_ISL_18065345|charadriiformes|united_kingdom|NA|2023-06-29	H5N1	northern europe	united kingdom	profileNA	charadriiformes-wild	56.7931587491509	-4.20419908814114
H5N1|2344b|EPI_ISL_17208167|charadriiformes|netherlands|NA|2023-02-20	H5N1	western europe	netherlands	profileNA	charadriiformes-wild	52.2573048104135	5.56251311224367
H5N1|2344b|EPI_ISL_14755053|charadriiformes|netherlands|NA|2022-07-21	H5N1	western europe	netherlands	profileNA	charadriiformes-wild	52.2573048104135	5.56251311224367
H5N1|2344b|EPI_ISL_18432793|falconiformes|germany|NA|2023-09-06	H5N1	western europe	germany	profileNA	other-bird	51.0528694457593	13.3447264729352
H5N1|2344b|EPI_ISL_17599531|passeriformes|belgium|NA|2023-03-07	H5N1	western europe	belgium	profileNA	other-bird	50.64017310615	4.66939027974939
H5N1|2344b|EPI_ISL_18435612|charadriiformes|germany|NA|2023-08-01	H5N1	western europe	germany	profileNA	charadriiformes-wild	52.7642105761026	9.16783937293005
H5N1|2344b|EPI_ISL_18115434|charadriiformes|russia|NA|2023-08-02	H5N1	eastern europe	russia	profileNA	charadriiformes-wild	60.0038026239663	31.7192161663564
H5N8|2344b|EPI_ISL_503367|galliformes|slovakia|NA|2020-01-03	H5N8	eastern europe	slovakia	profileNA	galliformes-domestic	48.7152910172137	19.4731651408513
H5N8|2344b|EPI_ISL_505431|galliformes|south_africa|NA|2018-04-06	H5N8	southern africa	south africa	profileNA	galliformes-wild	-28.9709136281448	25.1981253246192
H5N8|2344b|EPI_ISL_405278|galliformes|nigeria|7_2_5_2_13_3_1_2|2019-07-05	H5N8	western africa	nigeria	profile0002	galliformes-wild	7.0017747155077	3.4674053159721
